Farm,Type,Year,Round,Bees,Floral
Farm4,HLS,2013,3,171,92539
Farm4,HLS,2014,1,196,46577
Farm4,HLS,2014,2,462,47810
Farm4,HLS,2014,3,251,5411
Farm5,ELS,2013,1,220,28155
Farm5,ELS,2013,2,22,15104
Farm5,ELS,2013,3,234,52405
Farm5,ELS,2014,1,267,37140
Farm5,ELS,2014,2,486,7047
Farm5,ELS,2014,3,251,86989
Farm6,ELS,2013,1,96,26156
Farm6,ELS,2013,2,136,92924
Farm6,ELS,2013,3,208,30025
Farm6,ELS,2014,1,59,68428
Farm6,ELS,2014,2,231,56026
Farm6,ELS,2014,3,42,62168
Farm7,ELS,2013,1,122,40079
Farm7,ELS,2013,2,255,39024
Farm7,ELS,2013,3,10,55428
Farm7,ELS,2014,1,328,50238
Farm7,ELS,2014,2,381,6638
Farm7,ELS,2014,3,381,31100
Farm8,HLS,2013,1,230,44644
Farm8,HLS,2013,2,203,74439
Farm8,HLS,2013,3,303,46454
Farm8,HLS,2014,1,306,53948
Farm8,HLS,2014,2,148,78064
Farm8,HLS,2014,3,443,48636
Farm9,HLS,2013,1,162,78230
Farm9,HLS,2013,2,72,32660
Farm9,HLS,2013,3,185,58145
Farm9,HLS,2014,1,163,82249
Farm9,HLS,2014,2,65,31198
Farm9,HLS,2014,3,107,77978
Farm20,ELS,2013,1,310,20380
Farm20,ELS,2013,2,254,43014
Farm20,ELS,2013,3,475,15055
Farm20,ELS,2014,1,440,76389
Farm20,ELS,2014,2,452,31245
Farm20,ELS,2014,3,89,96256
Farm21,HLS,2013,1,386,53346
Farm21,HLS,2013,2,218,73933
Farm21,HLS,2013,3,169,31857
Farm21,HLS,2014,1,427,13931
Farm21,HLS,2014,2,109,17512
Farm21,HLS,2014,3,460,54121
Farm22,HLS,2013,1,215,6434
Farm22,HLS,2013,2,385,69193
Farm22,HLS,2013,3,301,50709
Farm22,HLS,2014,1,104,99011
Farm22,HLS,2014,2,325,10338
Farm22,HLS,2014,3,389,25425
Farm23,HLS,2013,1,410,6803
Farm23,HLS,2013,2,66,40716
Farm23,HLS,2013,3,88,55812
Farm23,HLS,2014,1,35,83768
Farm23,HLS,2014,2,152,6417
Farm23,HLS,2014,3,80,35297
Farm24,HLS,2013,1,311,76521
Farm24,HLS,2013,2,343,34723
Farm24,HLS,2013,3,401,51348
Farm24,HLS,2014,1,402,92844
Farm24,HLS,2014,2,318,39122
Farm24,HLS,2014,3,288,47341
Farm25,HLS,2013,1,361,64843
Farm25,HLS,2013,2,105,55152
Farm25,HLS,2013,3,249,45673
Farm25,HLS,2014,1,286,97262
Farm25,HLS,2014,2,192,82185
Farm25,HLS,2014,3,252,69537
Farm26,ELS,2013,1,37,34172
Farm26,ELS,2013,2,12,44912
Farm26,ELS,2013,3,341,43277
Farm26,ELS,2014,1,349,52090
Farm26,ELS,2014,2,309,67707
Farm26,ELS,2014,3,35,56999
Farm27,ELS,2013,1,75,98466
Farm27,ELS,2013,2,292,37126
Farm27,ELS,2013,3,42,93858
Farm27,ELS,2014,1,189,85362
Farm27,ELS,2014,2,103,61962
Farm27,ELS,2014,3,76,49139
Farm28,ELS,2013,1,344,8163
Farm28,ELS,2013,2,304,43466
Farm28,ELS,2013,3,110,12824
Farm28,ELS,2014,1,24,34363
Farm28,ELS,2014,2,190,27561
Farm28,ELS,2014,3,388,39256
Farm29,HLS,2013,1,50,85974
Farm29,HLS,2013,2,465,59342
Farm29,HLS,2013,3,60,42635
Farm29,HLS,2014,1,75,61976
Farm29,HLS,2014,2,201,8072
Farm29,HLS,2014,3,178,77153
Farm30,HLS,2013,1,185,78375
Farm30,HLS,2013,2,446,31145
Farm30,HLS,2013,3,228,8920
Farm30,HLS,2014,1,242,19615
Farm30,HLS,2014,2,88,14584
Farm30,HLS,2014,3,453,28684
Farm31,ELS,2013,1,9,98476
Farm31,ELS,2013,2,383,41611
Farm31,ELS,2013,3,145,32665
Farm31,ELS,2014,1,105,14138
Farm31,ELS,2014,2,174,39287
Farm31,ELS,2014,3,205,16461
Farm32,ELS,2013,1,352,72268
Farm32,ELS,2013,2,256,46257
Farm32,ELS,2013,3,436,44711
Farm32,ELS,2014,1,469,39441
Farm32,ELS,2014,2,414,28685
Farm32,ELS,2014,3,397,50070
Farm33,HLS,2013,1,370,6411
Farm33,HLS,2013,2,166,29694
Farm33,HLS,2013,3,255,88833
Farm33,HLS,2014,1,158,10395
Farm33,HLS,2014,2,322,92647
Farm33,HLS,2014,3,391,16985
Farm34,ELS,2013,1,480,45589
Farm34,ELS,2013,2,40,61569
Farm34,ELS,2013,3,155,86675
Farm34,ELS,2014,1,80,78845
Farm34,ELS,2014,2,343,33049
Farm34,ELS,2014,3,457,69026
Farm35,ELS,2013,1,187,46975
Farm35,ELS,2013,2,129,97122
Farm35,ELS,2013,3,309,10426
Farm35,ELS,2014,1,390,66407
Farm35,ELS,2014,2,354,36367
Farm35,ELS,2014,3,428,6456
Farm36,ELS,2013,1,10,46701
Farm36,ELS,2013,2,454,43597
Farm36,ELS,2013,3,21,88597
Farm36,ELS,2014,1,386,10093
Farm36,ELS,2014,2,272,61274
Farm36,ELS,2014,3,355,25133
Farm37,ELS,2013,1,243,28828
Farm37,ELS,2013,2,212,51502
Farm37,ELS,2013,3,300,7996
Farm37,ELS,2014,1,99,7653
Farm37,ELS,2014,2,152,76216
Farm37,ELS,2014,3,450,46080
Farm38,HLS,2013,1,96,69031
Farm38,HLS,2013,2,392,94587
Farm38,HLS,2013,3,281,59252
Farm38,HLS,2014,1,6,24402
Farm38,HLS,2014,2,249,27805
Farm38,HLS,2014,3,185,96897
Farm39,HLS,2013,1,245,49852
Farm39,HLS,2013,2,27,82988
Farm39,HLS,2013,3,213,98396
Farm39,HLS,2014,1,87,9417
Farm39,HLS,2014,2,464,90368
Farm39,HLS,2014,3,194,42886
Farm40,ELS,2013,1,337,85431
Farm40,ELS,2013,2,27,9840
Farm40,ELS,2013,3,280,55533
Farm40,ELS,2014,1,173,14730
Farm40,ELS,2014,2,288,20373
Farm40,ELS,2014,3,493,99672
Farm41,ELS,2013,1,218,13571
Farm41,ELS,2013,2,194,22033
Farm41,ELS,2013,3,226,71040
Farm41,ELS,2014,1,242,58505
Farm41,ELS,2014,2,315,30048
Farm41,ELS,2014,3,483,61440
Farm42,HLS,2013,1,499,41459
Farm42,HLS,2013,2,399,61059
Farm42,HLS,2013,3,398,42791
Farm42,HLS,2014,1,177,49094
Farm42,HLS,2014,2,438,20500
Farm42,HLS,2014,3,60,56907
Farm43,ELS,2013,1,75,9516
Farm43,ELS,2013,2,59,35230
Farm43,ELS,2013,3,401,64279
Farm43,ELS,2014,1,488,90846
Farm43,ELS,2014,2,425,50688
Farm43,ELS,2014,3,315,42194
Farm44,HLS,2013,1,305,74280
Farm44,HLS,2013,2,203,71559
Farm44,HLS,2013,3,351,21904
Farm44,HLS,2014,1,317,65138
Farm44,HLS,2014,2,128,12956
Farm44,HLS,2014,3,269,27195
Farm45,ELS,2013,1,181,98032
Farm45,ELS,2013,2,148,68389
Farm45,ELS,2013,3,88,25691
Farm45,ELS,2014,1,494,22110
Farm45,ELS,2014,2,483,98652
Farm45,ELS,2014,3,162,52008
Farm46,HLS,2013,1,66,66344
Farm46,HLS,2013,2,379,91799
Farm46,HLS,2013,3,60,15205
Farm46,HLS,2014,1,217,70484
Farm46,HLS,2014,2,419,86201
Farm46,HLS,2014,3,367,82288
Farm47,ELS,2013,1,345,68807
Farm47,ELS,2013,2,32,63829
Farm47,ELS,2013,3,69,38403
Farm47,ELS,2014,1,337,13530
Farm47,ELS,2014,2,93,62920
Farm47,ELS,2014,3,410,81761
Farm48,HLS,2013,1,167,26383
Farm48,HLS,2013,2,172,33965
Farm48,HLS,2013,3,40,11502
Farm48,HLS,2014,1,86,39364
Farm48,HLS,2014,2,105,90947
Farm48,HLS,2014,3,5,93204
Farm49,ELS,2013,1,394,53574
Farm49,ELS,2013,2,80,96015
Farm49,ELS,2013,3,247,92027
Farm49,ELS,2014,1,369,8305
Farm49,ELS,2014,2,420,68274
Farm49,ELS,2014,3,476,92353
Farm50,HLS,2013,1,221,95098
Farm50,HLS,2013,2,382,58206
Farm50,HLS,2013,3,285,31601
Farm50,HLS,2014,1,270,57701
Farm50,HLS,2014,2,408,37404
Farm50,HLS,2014,3,368,67494
Farm51,ELS,2013,1,258,59380
Farm51,ELS,2013,2,58,61875
Farm51,ELS,2013,3,196,76609
Farm51,ELS,2014,1,405,59603
Farm51,ELS,2014,2,246,52759
Farm51,ELS,2014,3,419,82680
Farm52,ELS,2013,1,486,72962
Farm52,ELS,2013,2,85,87169
Farm52,ELS,2013,3,277,49772
Farm52,ELS,2014,1,449,54686
Farm52,ELS,2014,2,420,74186
Farm52,ELS,2014,3,176,37355
Farm53,HLS,2013,1,178,71984
Farm53,HLS,2013,2,415,79214
Farm53,HLS,2013,3,200,65065
Farm53,HLS,2014,1,83,23283
Farm53,HLS,2014,2,476,70959
Farm53,HLS,2014,3,420,66032
Farm54,ELS,2013,1,40,63009
Farm54,ELS,2013,2,398,90822
Farm54,ELS,2013,3,420,20407
Farm54,ELS,2014,1,355,31691
Farm54,ELS,2014,2,142,25136
Farm54,ELS,2014,3,401,46198
Farm55,HLS,2013,1,235,84183
Farm55,HLS,2013,2,265,33157
Farm55,HLS,2013,3,192,35270
Farm55,HLS,2014,1,418,23815
Farm55,HLS,2014,2,262,91976
Farm55,HLS,2014,3,48,56754
Farm56,ELS,2013,1,359,8335
Farm56,ELS,2013,2,376,43113
Farm56,ELS,2013,3,339,99851
Farm56,ELS,2014,1,397,87538
Farm56,ELS,2014,2,413,89918
Farm56,ELS,2014,3,177,89240
Farm57,ELS,2013,1,288,62405
Farm57,ELS,2013,2,132,67726
Farm57,ELS,2013,3,96,31492
Farm57,ELS,2014,1,464,8840
Farm57,ELS,2014,2,463,85127
Farm57,ELS,2014,3,245,97162
Farm58,HLS,2013,1,340,53561
Farm58,HLS,2013,2,166,88572
Farm58,HLS,2013,3,493,50951
Farm58,HLS,2014,1,198,60285
Farm58,HLS,2014,2,380,12368
Farm58,HLS,2014,3,421,28681
Farm59,ELS,2013,1,371,98341
Farm59,ELS,2013,2,352,84302
Farm59,ELS,2013,3,322,70066
Farm59,ELS,2014,1,87,85772
Farm59,ELS,2014,2,281,45362
Farm59,ELS,2014,3,51,83809
Farm60,HLS,2013,1,67,55805
Farm60,HLS,2013,2,310,96470
Farm60,HLS,2013,3,334,97527
Farm60,HLS,2014,1,267,45954
Farm60,HLS,2014,2,401,96511
Farm60,HLS,2014,3,159,64934
Farm61,ELS,2013,1,251,33498
Farm61,ELS,2013,2,95,64514
Farm61,ELS,2013,3,50,10830
Farm61,ELS,2014,1,359,22791
Farm61,ELS,2014,2,291,98210
Farm61,ELS,2014,3,150,40851
Farm62,HLS,2013,1,302,16926
Farm62,HLS,2013,2,92,76139
Farm62,HLS,2013,3,285,82059
Farm62,HLS,2014,1,109,74143
Farm62,HLS,2014,2,34,65370
Farm62,HLS,2014,3,215,34385
Farm63,HLS,2013,1,465,99181
Farm63,HLS,2013,2,271,57063
Farm63,HLS,2013,3,402,82749
Farm63,HLS,2014,1,480,80613
Farm63,HLS,2014,2,410,75330
Farm63,HLS,2014,3,214,90550
Farm64,ELS,2013,1,258,10331
Farm64,ELS,2013,2,35,87507
Farm64,ELS,2013,3,214,79057
Farm64,ELS,2014,1,34,22592
Farm64,ELS,2014,2,262,26385
Farm64,ELS,2014,3,205,31833
Farm65,ELS,2013,1,251,70969
Farm65,ELS,2013,2,103,19057
Farm65,ELS,2013,3,271,92126
Farm65,ELS,2014,1,495,78319
Farm65,ELS,2014,2,460,72739
Farm65,ELS,2014,3,276,97279
Farm66,ELS,2013,1,496,26577
Farm66,ELS,2013,2,225,16121
Farm66,ELS,2013,3,306,80888
Farm66,ELS,2014,1,442,54372
Farm66,ELS,2014,2,298,42318
Farm66,ELS,2014,3,198,25849
Farm67,ELS,2013,1,352,46561
Farm67,ELS,2013,2,63,51103
Farm67,ELS,2013,3,390,49057
Farm67,ELS,2014,1,395,81800
Farm67,ELS,2014,2,117,82146
Farm67,ELS,2014,3,429,23586
Farm68,ELS,2013,1,155,40205
Farm68,ELS,2013,2,473,81417
Farm68,ELS,2013,3,241,70967
Farm68,ELS,2014,1,185,69569
Farm68,ELS,2014,2,119,53931
Farm68,ELS,2014,3,163,83253
Farm69,HLS,2013,1,315,53562
Farm69,HLS,2013,2,478,64266
Farm69,HLS,2013,3,121,7172
Farm69,HLS,2014,1,192,14960
Farm69,HLS,2014,2,372,86102
Farm69,HLS,2014,3,91,55746
Farm70,HLS,2013,1,58,97395
Farm70,HLS,2013,2,107,56350
Farm70,HLS,2013,3,253,12376
Farm70,HLS,2014,1,325,89518
Farm70,HLS,2014,2,223,70410
Farm70,HLS,2014,3,273,71841
Farm71,HLS,2013,1,297,27610
Farm71,HLS,2013,2,413,66430
Farm71,HLS,2013,3,77,25357
Farm71,HLS,2014,1,173,92105
Farm71,HLS,2014,2,423,17803
Farm71,HLS,2014,3,364,11498
Farm72,ELS,2013,1,355,39023
Farm72,ELS,2013,2,458,10756
Farm72,ELS,2013,3,140,15288
Farm72,ELS,2014,1,239,45423
Farm72,ELS,2014,2,362,87684
Farm72,ELS,2014,3,30,35347
Farm73,ELS,2013,1,461,54714
Farm73,ELS,2013,2,3,38867
Farm73,ELS,2013,3,225,73494
Farm73,ELS,2014,1,249,53188
Farm73,ELS,2014,2,321,37408
Farm73,ELS,2014,3,166,11463
Farm74,HLS,2013,1,168,43049
Farm74,HLS,2013,2,459,24738
Farm74,HLS,2013,3,120,69829
Farm74,HLS,2014,1,290,87097
Farm74,HLS,2014,2,62,35427
Farm74,HLS,2014,3,26,61183
Farm75,HLS,2013,1,154,79932
Farm75,HLS,2013,2,153,52945
Farm75,HLS,2013,3,333,8124
Farm75,HLS,2014,1,458,86942
Farm75,HLS,2014,2,382,24236
Farm75,HLS,2014,3,78,64343
Farm76,HLS,2013,1,258,86479
Farm76,HLS,2013,2,297,25437
Farm76,HLS,2013,3,81,44078
Farm76,HLS,2014,1,256,83691
Farm76,HLS,2014,2,241,7192
Farm76,HLS,2014,3,338,87398
Farm77,ELS,2013,1,330,52287
Farm77,ELS,2013,2,190,27558
Farm77,ELS,2013,3,92,61419
Farm77,ELS,2014,1,294,56555
Farm77,ELS,2014,2,73,15142
Farm77,ELS,2014,3,13,75814
Farm78,HLS,2013,1,56,92186
Farm78,HLS,2013,2,376,64775
Farm78,HLS,2013,3,476,61721
Farm78,HLS,2014,1,144,51333
Farm78,HLS,2014,2,492,17909
Farm78,HLS,2014,3,318,61615
Farm79,ELS,2013,1,138,74269
Farm79,ELS,2013,2,134,93836
Farm79,ELS,2013,3,120,59152
Farm79,ELS,2014,1,118,96781
Farm79,ELS,2014,2,138,52950
Farm79,ELS,2014,3,428,22771
Farm80,HLS,2013,1,5,37107
Farm80,HLS,2013,2,382,14770
Farm80,HLS,2013,3,349,24556
Farm80,HLS,2014,1,132,66875
Farm80,HLS,2014,2,45,85227
Farm80,HLS,2014,3,238,33111
Farm81,HLS,2013,1,8,65003
Farm81,HLS,2013,2,146,37773
Farm81,HLS,2013,3,66,22386
Farm81,HLS,2014,1,34,61146
Farm81,HLS,2014,2,211,60821
Farm81,HLS,2014,3,124,53285
Farm82,ELS,2013,1,234,60506
Farm82,ELS,2013,2,93,23740
Farm82,ELS,2013,3,412,75027
Farm82,ELS,2014,1,303,59354
Farm82,ELS,2014,2,374,42377
Farm82,ELS,2014,3,234,9434
Farm83,HLS,2013,1,361,87869
Farm83,HLS,2013,2,492,42890
Farm83,HLS,2013,3,46,10399
Farm83,HLS,2014,1,80,41076
Farm83,HLS,2014,2,272,93424
Farm83,HLS,2014,3,227,15203
Farm84,HLS,2013,1,339,63009
Farm84,HLS,2013,2,319,41129
Farm84,HLS,2013,3,327,67954
Farm84,HLS,2014,1,399,19022
Farm84,HLS,2014,2,394,38921
Farm84,HLS,2014,3,57,49968
Farm85,ELS,2013,1,1,11721
Farm85,ELS,2013,2,172,28647
Farm85,ELS,2013,3,493,74606
Farm85,ELS,2014,1,310,70287
Farm85,ELS,2014,2,168,77418
Farm85,ELS,2014,3,410,96577
Farm86,ELS,2013,1,442,29019
Farm86,ELS,2013,2,426,40234
Farm86,ELS,2013,3,203,10615
Farm86,ELS,2014,1,161,96977
Farm86,ELS,2014,2,418,37464
Farm86,ELS,2014,3,466,74530
Farm87,HLS,2013,1,246,30156
Farm87,HLS,2013,2,407,16931
Farm87,HLS,2013,3,442,48202
Farm87,HLS,2014,1,357,53466
Farm87,HLS,2014,2,489,86648
Farm87,HLS,2014,3,9,87879
Farm88,ELS,2013,1,99,7615
Farm88,ELS,2013,2,137,51739
Farm88,ELS,2013,3,396,81103
Farm88,ELS,2014,1,50,96408
Farm88,ELS,2014,2,116,90738
Farm88,ELS,2014,3,184,63584
Farm89,HLS,2013,1,443,12117
Farm89,HLS,2013,2,75,71580
Farm89,HLS,2013,3,414,39004
Farm89,HLS,2014,1,169,62220
Farm89,HLS,2014,2,141,85340
Farm89,HLS,2014,3,395,7021
Farm90,ELS,2013,1,481,5838
Farm90,ELS,2013,2,211,41084
Farm90,ELS,2013,3,325,67601
Farm90,ELS,2014,1,118,44277
Farm90,ELS,2014,2,352,29215
Farm90,ELS,2014,3,485,25619
Farm91,HLS,2013,1,218,64656
Farm91,HLS,2013,2,69,30191
Farm91,HLS,2013,3,320,32967
Farm91,HLS,2014,1,191,65615
Farm91,HLS,2014,2,132,94433
Farm91,HLS,2014,3,396,48326
Farm92,HLS,2013,1,427,36607
Farm92,HLS,2013,2,135,42570
Farm92,HLS,2013,3,442,19084
Farm92,HLS,2014,1,272,69938
Farm92,HLS,2014,2,108,16526
Farm92,HLS,2014,3,351,77414
Farm93,ELS,2013,1,267,24691
Farm93,ELS,2013,2,184,95325
Farm93,ELS,2013,3,292,78881
Farm93,ELS,2014,1,198,46686
Farm93,ELS,2014,2,269,28640
Farm93,ELS,2014,3,139,67459
Farm94,HLS,2013,1,324,51181
Farm94,HLS,2013,2,138,71248
Farm94,HLS,2013,3,155,99926
Farm94,HLS,2014,1,38,69568
Farm94,HLS,2014,2,308,82457
Farm94,HLS,2014,3,309,8773
Farm95,ELS,2013,1,192,16523
Farm95,ELS,2013,2,58,19689
Farm95,ELS,2013,3,219,76183
Farm95,ELS,2014,1,342,74712
Farm95,ELS,2014,2,15,43300
Farm95,ELS,2014,3,40,6769
Farm96,ELS,2013,1,59,67351
Farm96,ELS,2013,2,398,79762
Farm96,ELS,2013,3,90,54813
Farm96,ELS,2014,1,117,8485
Farm96,ELS,2014,2,433,93265
Farm96,ELS,2014,3,497,35048
Farm97,ELS,2013,1,95,94009
Farm97,ELS,2013,2,10,88910
Farm97,ELS,2013,3,173,96402
Farm97,ELS,2014,1,426,57913
Farm97,ELS,2014,2,53,55289
Farm97,ELS,2014,3,98,75654
Farm98,ELS,2013,1,108,69901
Farm98,ELS,2013,2,363,57970
Farm98,ELS,2013,3,240,81549
Farm98,ELS,2014,1,146,97470
Farm98,ELS,2014,2,351,42107
Farm98,ELS,2014,3,16,71895
Farm99,HLS,2013,1,299,87137
Farm99,HLS,2013,2,179,41330
Farm99,HLS,2013,3,6,98174
Farm99,HLS,2014,1,128,8651
Farm99,HLS,2014,2,142,93854
Farm99,HLS,2014,3,362,40402
Farm100,HLS,2013,1,232,53974
Farm100,HLS,2013,2,460,82048
Farm100,HLS,2013,3,298,55245
Farm100,HLS,2014,1,472,64826
Farm100,HLS,2014,2,377,17735
Farm100,HLS,2014,3,35,35364
Farm101,ELS,2013,1,317,51352
Farm101,ELS,2013,2,196,5230
Farm101,ELS,2013,3,329,29304
Farm101,ELS,2014,1,319,12823
Farm101,ELS,2014,2,157,99294
Farm101,ELS,2014,3,411,70590
Farm102,ELS,2013,1,232,66787
Farm102,ELS,2013,2,259,80874
Farm102,ELS,2013,3,312,9263
Farm102,ELS,2014,1,328,17754
Farm102,ELS,2014,2,105,43658
Farm102,ELS,2014,3,178,88625
Farm103,ELS,2013,1,467,15695
Farm103,ELS,2013,2,268,77919
Farm103,ELS,2013,3,492,98914
Farm103,ELS,2014,1,165,74509
Farm103,ELS,2014,2,119,55944
Farm103,ELS,2014,3,443,7457
Farm104,ELS,2013,1,13,10738
Farm104,ELS,2013,2,69,16664
Farm104,ELS,2013,3,413,19933
Farm104,ELS,2014,1,278,82057
Farm104,ELS,2014,2,200,39123
Farm104,ELS,2014,3,71,89271
Farm105,ELS,2013,1,105,78385
Farm105,ELS,2013,2,386,97963
Farm105,ELS,2013,3,150,60823
Farm105,ELS,2014,1,168,85304
Farm105,ELS,2014,2,335,77805
Farm105,ELS,2014,3,140,89555
Farm106,ELS,2013,1,351,12508
Farm106,ELS,2013,2,6,74744
Farm106,ELS,2013,3,211,52278
Farm106,ELS,2014,1,115,49558
Farm106,ELS,2014,2,18,8130
Farm106,ELS,2014,3,325,58099
Farm107,HLS,2013,1,431,5605
Farm107,HLS,2013,2,214,29687
Farm107,HLS,2013,3,434,20375
Farm107,HLS,2014,1,179,34741
Farm107,HLS,2014,2,83,9302
Farm107,HLS,2014,3,29,12761
Farm108,HLS,2013,1,252,60514
Farm108,HLS,2013,2,373,97440
Farm108,HLS,2013,3,200,29305
Farm108,HLS,2014,1,424,25018
Farm108,HLS,2014,2,75,99541
Farm108,HLS,2014,3,176,42750
Farm109,HLS,2013,1,480,31311
Farm109,HLS,2013,2,458,15009
Farm109,HLS,2013,3,442,9292
Farm109,HLS,2014,1,191,27571
Farm109,HLS,2014,2,372,39300
Farm109,HLS,2014,3,277,42145
Farm110,ELS,2013,1,170,29031
Farm110,ELS,2013,2,271,58656
Farm110,ELS,2013,3,490,25738
Farm110,ELS,2014,1,158,68915
Farm110,ELS,2014,2,500,10961
Farm110,ELS,2014,3,311,27231
Farm111,ELS,2013,1,46,52048
Farm111,ELS,2013,2,229,83780
Farm111,ELS,2013,3,473,69352
Farm111,ELS,2014,1,172,64571
Farm111,ELS,2014,2,24,42357
Farm111,ELS,2014,3,392,86084
Farm112,HLS,2013,1,336,60379
Farm112,HLS,2013,2,150,35031
Farm112,HLS,2013,3,385,53740
Farm112,HLS,2014,1,138,91157
Farm112,HLS,2014,2,337,71662
Farm112,HLS,2014,3,192,20928
Farm113,ELS,2013,1,60,36100
Farm113,ELS,2013,2,21,31446
Farm113,ELS,2013,3,470,64402
Farm113,ELS,2014,1,161,36492
Farm113,ELS,2014,2,493,52178
Farm113,ELS,2014,3,60,41056
Farm114,ELS,2013,1,431,87053
Farm114,ELS,2013,2,475,33387
Farm114,ELS,2013,3,309,18742
Farm114,ELS,2014,1,77,62021
Farm114,ELS,2014,2,135,62898
Farm114,ELS,2014,3,35,80084
Farm115,ELS,2013,1,248,79778
Farm115,ELS,2013,2,254,28530
Farm115,ELS,2013,3,414,89944
Farm115,ELS,2014,1,283,45244
Farm115,ELS,2014,2,441,82706
Farm115,ELS,2014,3,29,66705
Farm116,HLS,2013,1,278,26397
Farm116,HLS,2013,2,180,18269
Farm116,HLS,2013,3,153,82344
Farm116,HLS,2014,1,412,42348
Farm116,HLS,2014,2,114,49852
Farm116,HLS,2014,3,272,46842
Farm117,HLS,2013,1,177,83440
Farm117,HLS,2013,2,207,98300
Farm117,HLS,2013,3,231,51787
Farm117,HLS,2014,1,15,57610
Farm117,HLS,2014,2,383,21912
Farm117,HLS,2014,3,195,6197
Farm118,HLS,2013,1,97,97563
Farm118,HLS,2013,2,138,94680
Farm118,HLS,2013,3,124,89605
Farm118,HLS,2014,1,160,56226
Farm118,HLS,2014,2,16,14146
Farm118,HLS,2014,3,150,48817
