Farm,Type,Year,Round,Bees,Floral
Farm43,HLS,2014,3,53,95142
Farm44,HLS,2013,1,194,10049
Farm44,HLS,2013,2,214,56320
Farm44,HLS,2013,3,293,84696
Farm44,HLS,2014,1,411,37858
Farm44,HLS,2014,2,196,53530
Farm44,HLS,2014,3,184,27660
Farm45,ELS,2013,1,256,7560
Farm45,ELS,2013,2,104,79624
Farm45,ELS,2013,3,115,36914
Farm45,ELS,2014,1,71,87094
Farm45,ELS,2014,2,317,51415
Farm45,ELS,2014,3,407,91617
Farm46,HLS,2013,1,498,68033
Farm46,HLS,2013,2,7,62284
Farm46,HLS,2013,3,446,21734
Farm46,HLS,2014,1,301,79825
Farm46,HLS,2014,2,207,23911
Farm46,HLS,2014,3,291,37474
Farm47,ELS,2013,1,212,50195
Farm47,ELS,2013,2,472,55085
Farm47,ELS,2013,3,455,46270
Farm47,ELS,2014,1,463,26435
Farm47,ELS,2014,2,121,7489
Farm47,ELS,2014,3,170,71661
Farm48,ELS,2013,1,370,67159
Farm48,ELS,2013,2,169,26444
Farm48,ELS,2013,3,493,18661
Farm48,ELS,2014,1,336,79783
Farm48,ELS,2014,2,439,65349
Farm48,ELS,2014,3,289,28045
Farm49,ELS,2013,1,269,81967
Farm49,ELS,2013,2,164,41360
Farm49,ELS,2013,3,262,19034
Farm49,ELS,2014,1,322,5645
Farm49,ELS,2014,2,111,67157
Farm49,ELS,2014,3,162,53774
Farm50,HLS,2013,1,238,79243
Farm50,HLS,2013,2,86,89658
Farm50,HLS,2013,3,158,31644
Farm50,HLS,2014,1,379,19134
Farm50,HLS,2014,2,170,17406
Farm50,HLS,2014,3,314,35170
Farm51,HLS,2013,1,255,36965
Farm51,HLS,2013,2,109,64921
Farm51,HLS,2013,3,2,19919
Farm51,HLS,2014,1,370,64457
Farm51,HLS,2014,2,490,13680
Farm51,HLS,2014,3,184,61135
Farm52,ELS,2013,1,438,43296
Farm52,ELS,2013,2,495,90835
Farm52,ELS,2013,3,353,91228
Farm52,ELS,2014,1,273,10912
Farm52,ELS,2014,2,45,20739
Farm52,ELS,2014,3,150,61606
Farm53,HLS,2013,1,98,24494
Farm53,HLS,2013,2,168,57455
Farm53,HLS,2013,3,216,45432
Farm53,HLS,2014,1,378,52929
Farm53,HLS,2014,2,213,21502
Farm53,HLS,2014,3,317,44569
Farm54,HLS,2013,1,266,44136
Farm54,HLS,2013,2,256,79632
Farm54,HLS,2013,3,126,18366
Farm54,HLS,2014,1,106,37165
Farm54,HLS,2014,2,465,85838
Farm54,HLS,2014,3,117,52952
Farm55,HLS,2013,1,181,20149
Farm55,HLS,2013,2,353,43709
Farm55,HLS,2013,3,231,5046
Farm55,HLS,2014,1,391,65003
Farm55,HLS,2014,2,260,35593
Farm55,HLS,2014,3,472,47372
Farm56,ELS,2013,1,173,17920
Farm56,ELS,2013,2,370,64187
Farm56,ELS,2013,3,418,68592
Farm56,ELS,2014,1,41,31760
Farm56,ELS,2014,2,451,44944
Farm56,ELS,2014,3,172,18327
Farm57,HLS,2013,1,202,40920
Farm57,HLS,2013,2,293,31665
Farm57,HLS,2013,3,146,78780
Farm57,HLS,2014,1,480,20314
Farm57,HLS,2014,2,211,84382
Farm57,HLS,2014,3,464,21216
Farm58,HLS,2013,1,166,42426
Farm58,HLS,2013,2,238,55155
Farm58,HLS,2013,3,400,88829
Farm58,HLS,2014,1,461,82501
Farm58,HLS,2014,2,484,28145
Farm58,HLS,2014,3,397,60716
Farm59,ELS,2013,1,158,75297
Farm59,ELS,2013,2,303,55104
Farm59,ELS,2013,3,121,62734
Farm59,ELS,2014,1,218,29940
Farm59,ELS,2014,2,161,87910
Farm59,ELS,2014,3,356,87998
Farm60,ELS,2013,1,417,55695
Farm60,ELS,2013,2,222,73490
Farm60,ELS,2013,3,229,69412
Farm60,ELS,2014,1,211,49720
Farm60,ELS,2014,2,479,54491
Farm60,ELS,2014,3,158,13701
Farm61,HLS,2013,1,473,75923
Farm61,HLS,2013,2,404,87703
Farm61,HLS,2013,3,354,76726
Farm61,HLS,2014,1,110,10811
Farm61,HLS,2014,2,390,54155
Farm61,HLS,2014,3,434,18683
Farm62,HLS,2013,1,338,31353
Farm62,HLS,2013,2,413,12207
Farm62,HLS,2013,3,313,67803
Farm62,HLS,2014,1,255,70422
Farm62,HLS,2014,2,292,37830
Farm62,HLS,2014,3,120,73018
Farm63,HLS,2013,1,4,10893
Farm63,HLS,2013,2,220,15817
Farm63,HLS,2013,3,392,50042
Farm63,HLS,2014,1,303,59640
Farm63,HLS,2014,2,152,36850
Farm63,HLS,2014,3,296,29938
Farm64,ELS,2013,1,429,99080
Farm64,ELS,2013,2,384,22201
Farm64,ELS,2013,3,205,69859
Farm64,ELS,2014,1,219,46468
Farm64,ELS,2014,2,262,89130
Farm64,ELS,2014,3,67,72104
Farm65,ELS,2013,1,406,57857
Farm65,ELS,2013,2,342,76421
Farm65,ELS,2013,3,364,87093
Farm65,ELS,2014,1,86,85704
Farm65,ELS,2014,2,199,59439
Farm65,ELS,2014,3,188,22309
Farm66,ELS,2013,1,310,44876
Farm66,ELS,2013,2,206,78957
Farm66,ELS,2013,3,478,38571
Farm66,ELS,2014,1,492,78874
Farm66,ELS,2014,2,296,45538
Farm66,ELS,2014,3,292,30600
Farm67,HLS,2013,1,281,21741
Farm67,HLS,2013,2,76,96946
Farm67,HLS,2013,3,96,70228
Farm67,HLS,2014,1,340,96285
Farm67,HLS,2014,2,239,47853
Farm67,HLS,2014,3,37,95360
Farm68,ELS,2013,1,321,39231
Farm68,ELS,2013,2,163,12902
Farm68,ELS,2013,3,357,84291
Farm68,ELS,2014,1,69,15917
Farm68,ELS,2014,2,247,71901
Farm68,ELS,2014,3,272,81189
Farm69,HLS,2013,1,285,73459
Farm69,HLS,2013,2,266,36599
Farm69,HLS,2013,3,201,81258
Farm69,HLS,2014,1,28,21799
Farm69,HLS,2014,2,172,15743
Farm69,HLS,2014,3,232,13172
Farm70,ELS,2013,1,138,43084
Farm70,ELS,2013,2,115,74812
Farm70,ELS,2013,3,236,13872
Farm70,ELS,2014,1,387,37517
Farm70,ELS,2014,2,296,22190
Farm70,ELS,2014,3,109,77284
Farm71,ELS,2013,1,447,70820
Farm71,ELS,2013,2,297,35076
Farm71,ELS,2013,3,104,55205
Farm71,ELS,2014,1,226,44880
Farm71,ELS,2014,2,242,25107
Farm71,ELS,2014,3,465,93949
Farm72,HLS,2013,1,434,19469
Farm72,HLS,2013,2,168,52147
Farm72,HLS,2013,3,456,89179
Farm72,HLS,2014,1,116,77686
Farm72,HLS,2014,2,95,74299
Farm72,HLS,2014,3,284,15944
Farm73,ELS,2013,1,174,51787
Farm73,ELS,2013,2,223,42101
Farm73,ELS,2013,3,185,66616
Farm73,ELS,2014,1,144,75133
Farm73,ELS,2014,2,229,10477
Farm73,ELS,2014,3,58,64552
Farm74,ELS,2013,1,356,54564
Farm74,ELS,2013,2,129,5555
Farm74,ELS,2013,3,84,77485
Farm74,ELS,2014,1,122,86632
Farm74,ELS,2014,2,375,47863
Farm74,ELS,2014,3,326,63388
Farm75,ELS,2013,1,486,20658
Farm75,ELS,2013,2,384,63581
Farm75,ELS,2013,3,191,48446
Farm75,ELS,2014,1,490,98499
Farm75,ELS,2014,2,204,55432
Farm75,ELS,2014,3,293,34618
Farm76,HLS,2013,1,64,19748
Farm76,HLS,2013,2,494,19279
Farm76,HLS,2013,3,373,80728
Farm76,HLS,2014,1,295,5968
Farm76,HLS,2014,2,299,73016
Farm76,HLS,2014,3,107,77767
Farm77,ELS,2013,1,361,87878
Farm77,ELS,2013,2,271,96390
Farm77,ELS,2013,3,68,76826
Farm77,ELS,2014,1,432,13186
Farm77,ELS,2014,2,355,39141
Farm77,ELS,2014,3,392,79442
Farm78,ELS,2013,1,409,38671
Farm78,ELS,2013,2,14,37753
Farm78,ELS,2013,3,229,47276
Farm78,ELS,2014,1,219,35595
Farm78,ELS,2014,2,406,93290
Farm78,ELS,2014,3,469,94098
Farm79,HLS,2013,1,46,19383
Farm79,HLS,2013,2,224,62610
Farm79,HLS,2013,3,392,74975
Farm79,HLS,2014,1,226,79516
Farm79,HLS,2014,2,380,19666
Farm79,HLS,2014,3,224,61737
Farm80,HLS,2013,1,315,29853
Farm80,HLS,2013,2,86,69454
Farm80,HLS,2013,3,149,54141
Farm80,HLS,2014,1,118,69818
Farm80,HLS,2014,2,144,72814
Farm80,HLS,2014,3,455,25157
Farm81,ELS,2013,1,157,5750
Farm81,ELS,2013,2,202,63619
Farm81,ELS,2013,3,420,65307
Farm81,ELS,2014,1,225,12793
Farm81,ELS,2014,2,177,9984
Farm81,ELS,2014,3,333,84336
Farm82,ELS,2013,1,304,49283
Farm82,ELS,2013,2,172,58695
Farm82,ELS,2013,3,385,95734
Farm82,ELS,2014,1,443,42601
Farm82,ELS,2014,2,495,45446
Farm82,ELS,2014,3,269,81255
Farm83,ELS,2013,1,11,30069
Farm83,ELS,2013,2,259,90437
Farm83,ELS,2013,3,94,30159
Farm83,ELS,2014,1,286,16387
Farm83,ELS,2014,2,410,74335
Farm83,ELS,2014,3,353,35963
Farm84,HLS,2013,1,386,85962
Farm84,HLS,2013,2,282,34489
Farm84,HLS,2013,3,482,85894
Farm84,HLS,2014,1,117,69189
Farm84,HLS,2014,2,162,40826
Farm84,HLS,2014,3,341,26617
Farm85,ELS,2013,1,237,88295
Farm85,ELS,2013,2,149,63504
Farm85,ELS,2013,3,276,50102
Farm85,ELS,2014,1,409,71678
Farm85,ELS,2014,2,327,72317
Farm85,ELS,2014,3,15,30505
Farm86,HLS,2013,1,284,59430
Farm86,HLS,2013,2,62,58848
Farm86,HLS,2013,3,453,20621
Farm86,HLS,2014,1,343,31918
Farm86,HLS,2014,2,312,58903
Farm86,HLS,2014,3,139,29853
Farm87,ELS,2013,1,35,63305
Farm87,ELS,2013,2,304,88674
Farm87,ELS,2013,3,38,97064
Farm87,ELS,2014,1,302,59671
Farm87,ELS,2014,2,65,89010
Farm87,ELS,2014,3,90,61406
Farm88,ELS,2013,1,69,72134
Farm88,ELS,2013,2,238,51004
Farm88,ELS,2013,3,97,90509
Farm88,ELS,2014,1,189,17162
Farm88,ELS,2014,2,302,29344
Farm88,ELS,2014,3,268,71304
Farm89,HLS,2013,1,323,97230
Farm89,HLS,2013,2,475,89268
Farm89,HLS,2013,3,62,54752
Farm89,HLS,2014,1,51,79742
Farm89,HLS,2014,2,242,11876
Farm89,HLS,2014,3,360,32827
Farm90,ELS,2013,1,401,75930
Farm90,ELS,2013,2,1,90512
Farm90,ELS,2013,3,476,75801
Farm90,ELS,2014,1,292,24358
Farm90,ELS,2014,2,270,28120
Farm90,ELS,2014,3,135,80286
Farm91,HLS,2013,1,414,59563
Farm91,HLS,2013,2,395,32314
Farm91,HLS,2013,3,191,67553
Farm91,HLS,2014,1,331,55711
Farm91,HLS,2014,2,275,10809
Farm91,HLS,2014,3,225,23177
Farm92,HLS,2013,1,310,46817
Farm92,HLS,2013,2,110,57456
Farm92,HLS,2013,3,29,81668
Farm92,HLS,2014,1,289,27354
Farm92,HLS,2014,2,121,11534
Farm92,HLS,2014,3,390,71205
Farm93,ELS,2013,1,184,90699
Farm93,ELS,2013,2,353,96683
Farm93,ELS,2013,3,128,44036
Farm93,ELS,2014,1,65,20146
Farm93,ELS,2014,2,236,49173
Farm93,ELS,2014,3,440,58270
Farm94,HLS,2013,1,7,53357
Farm94,HLS,2013,2,212,11152
Farm94,HLS,2013,3,336,78948
Farm94,HLS,2014,1,275,95454
Farm94,HLS,2014,2,470,42953
Farm94,HLS,2014,3,435,91355
Farm95,HLS,2013,1,450,48184
Farm95,HLS,2013,2,433,29814
Farm95,HLS,2013,3,439,96077
Farm95,HLS,2014,1,475,97541
Farm95,HLS,2014,2,465,68361
Farm95,HLS,2014,3,62,14835
Farm96,HLS,2013,1,283,70062
Farm96,HLS,2013,2,362,98611
Farm96,HLS,2013,3,180,92619
Farm96,HLS,2014,1,458,46397
Farm96,HLS,2014,2,489,78544
Farm96,HLS,2014,3,31,9786
Farm97,HLS,2013,1,488,36095
Farm97,HLS,2013,2,269,12289
Farm97,HLS,2013,3,429,11537
Farm97,HLS,2014,1,129,61004
Farm97,HLS,2014,2,128,60693
Farm97,HLS,2014,3,172,84159
Farm98,ELS,2013,1,380,93718
Farm98,ELS,2013,2,184,77602
Farm98,ELS,2013,3,58,61322
Farm98,ELS,2014,1,206,76451
Farm98,ELS,2014,2,196,55573
Farm98,ELS,2014,3,232,55316
Farm99,HLS,2013,1,166,95354
Farm99,HLS,2013,2,17,59542
Farm99,HLS,2013,3,237,90031
Farm99,HLS,2014,1,493,20503
Farm99,HLS,2014,2,169,16545
Farm99,HLS,2014,3,380,86681
Farm100,HLS,2013,1,376,56676
Farm100,HLS,2013,2,74,23422
Farm100,HLS,2013,3,354,26691
Farm100,HLS,2014,1,454,99701
Farm100,HLS,2014,2,421,77669
Farm100,HLS,2014,3,411,40796
Farm101,ELS,2013,1,61,51783
Farm101,ELS,2013,2,92,82383
Farm101,ELS,2013,3,399,84399
Farm101,ELS,2014,1,353,49610
Farm101,ELS,2014,2,378,59939
Farm101,ELS,2014,3,379,26019
Farm102,HLS,2013,1,415,58675
Farm102,HLS,2013,2,148,36800
Farm102,HLS,2013,3,77,57272
Farm102,HLS,2014,1,332,11587
Farm102,HLS,2014,2,39,69213
Farm102,HLS,2014,3,75,96544
Farm103,ELS,2013,1,485,97119
Farm103,ELS,2013,2,425,43247
Farm103,ELS,2013,3,210,15682
Farm103,ELS,2014,1,74,29694
Farm103,ELS,2014,2,91,25284
Farm103,ELS,2014,3,184,93952
Farm104,HLS,2013,1,50,47158
Farm104,HLS,2013,2,201,8149
Farm104,HLS,2013,3,435,51773
Farm104,HLS,2014,1,335,63672
Farm104,HLS,2014,2,350,53728
Farm104,HLS,2014,3,410,31505
Farm105,HLS,2013,1,349,11074
Farm105,HLS,2013,2,402,31168
Farm105,HLS,2013,3,350,92251
Farm105,HLS,2014,1,462,26586
Farm105,HLS,2014,2,410,31146
Farm105,HLS,2014,3,152,70576
Farm106,HLS,2013,1,277,27400
Farm106,HLS,2013,2,474,82416
Farm106,HLS,2013,3,10,49757
Farm106,HLS,2014,1,255,95956
Farm106,HLS,2014,2,109,8116
Farm106,HLS,2014,3,477,82606
Farm107,ELS,2013,1,221,20977
Farm107,ELS,2013,2,177,28018
Farm107,ELS,2013,3,358,53247
Farm107,ELS,2014,1,256,24825
Farm107,ELS,2014,2,10,39560
Farm107,ELS,2014,3,139,14775
Farm108,ELS,2013,1,392,76724
Farm108,ELS,2013,2,379,51536
Farm108,ELS,2013,3,375,23520
Farm108,ELS,2014,1,75,96388
Farm108,ELS,2014,2,387,96517
Farm108,ELS,2014,3,331,49583
Farm109,HLS,2013,1,57,84188
Farm109,HLS,2013,2,354,34321
Farm109,HLS,2013,3,235,98802
Farm109,HLS,2014,1,390,38920
Farm109,HLS,2014,2,497,64166
Farm109,HLS,2014,3,409,17429
Farm110,ELS,2013,1,399,18702
Farm110,ELS,2013,2,499,48995
Farm110,ELS,2013,3,54,50312
Farm110,ELS,2014,1,294,98601
Farm110,ELS,2014,2,166,29279
Farm110,ELS,2014,3,171,36980
Farm111,HLS,2013,1,462,69611
Farm111,HLS,2013,2,177,43340
Farm111,HLS,2013,3,79,35718
Farm111,HLS,2014,1,484,8156
Farm111,HLS,2014,2,33,22994
Farm111,HLS,2014,3,188,44907
Farm112,ELS,2013,1,153,56553
Farm112,ELS,2013,2,111,21619
Farm112,ELS,2013,3,463,32876
Farm112,ELS,2014,1,125,53341
Farm112,ELS,2014,2,391,54205
Farm112,ELS,2014,3,35,10152
Farm113,HLS,2013,1,273,78494
Farm113,HLS,2013,2,459,16721
Farm113,HLS,2013,3,190,55689
Farm113,HLS,2014,1,343,73439
Farm113,HLS,2014,2,486,75401
Farm113,HLS,2014,3,211,21167
Farm114,HLS,2013,1,169,71367
Farm114,HLS,2013,2,178,27238
Farm114,HLS,2013,3,134,90462
Farm114,HLS,2014,1,287,69670
Farm114,HLS,2014,2,18,67064
Farm114,HLS,2014,3,468,92265
Farm115,HLS,2013,1,345,21884
Farm115,HLS,2013,2,304,92920
Farm115,HLS,2013,3,405,51245
Farm115,HLS,2014,1,17,74494
Farm115,HLS,2014,2,415,85253
Farm115,HLS,2014,3,102,41443
Farm116,HLS,2013,1,41,52037
Farm116,HLS,2013,2,204,7166
Farm116,HLS,2013,3,216,83215
Farm116,HLS,2014,1,68,27732
Farm116,HLS,2014,2,456,34215
Farm116,HLS,2014,3,78,51608
Farm117,ELS,2013,1,7,24659
Farm117,ELS,2013,2,433,68271
Farm117,ELS,2013,3,337,17406
Farm117,ELS,2014,1,440,63177
Farm117,ELS,2014,2,157,90552
Farm117,ELS,2014,3,93,46594
Farm118,ELS,2013,1,293,15574
Farm118,ELS,2013,2,361,89332
Farm118,ELS,2013,3,154,21621
Farm118,ELS,2014,1,460,92627
Farm118,ELS,2014,2,54,43752
Farm118,ELS,2014,3,303,88854
Farm119,HLS,2013,1,410,8863
Farm119,HLS,2013,2,297,81241
Farm119,HLS,2013,3,127,9600
Farm119,HLS,2014,1,372,44689
Farm119,HLS,2014,2,231,19163
Farm119,HLS,2014,3,479,34274
Farm120,HLS,2013,1,443,13747
Farm120,HLS,2013,2,493,16906
Farm120,HLS,2013,3,216,80279
Farm120,HLS,2014,1,50,80292
Farm120,HLS,2014,2,445,73154
Farm120,HLS,2014,3,229,25651
Farm121,ELS,2013,1,457,22363
Farm121,ELS,2013,2,483,99004
Farm121,ELS,2013,3,433,47455
Farm121,ELS,2014,1,363,87909
Farm121,ELS,2014,2,347,87136
Farm121,ELS,2014,3,362,57859
Farm122,ELS,2013,1,290,63960
Farm122,ELS,2013,2,45,76572
Farm122,ELS,2013,3,177,59896
Farm122,ELS,2014,1,161,71805
Farm122,ELS,2014,2,172,89175
Farm122,ELS,2014,3,394,91349
Farm123,HLS,2013,1,148,43085
Farm123,HLS,2013,2,155,70825
Farm123,HLS,2013,3,126,75277
Farm123,HLS,2014,1,478,94556
Farm123,HLS,2014,2,210,56526
Farm123,HLS,2014,3,135,99281
Farm124,ELS,2013,1,29,25086
Farm124,ELS,2013,2,74,11071
