Farm,Type,Year,Round,Bees,Floral
Farm21,HLS,2013,2,422,92159
Farm21,HLS,2013,3,42,81313
Farm21,HLS,2014,1,96,61536
Farm21,HLS,2014,2,330,10662
Farm21,HLS,2014,3,314,77493
Farm22,HLS,2013,1,482,10264
Farm22,HLS,2013,2,27,20926
Farm22,HLS,2013,3,145,17349
Farm22,HLS,2014,1,217,80459
Farm22,HLS,2014,2,334,57357
Farm22,HLS,2014,3,78,61787
Farm23,ELS,2013,1,488,42447
Farm23,ELS,2013,2,371,9285
Farm23,ELS,2013,3,51,55993
Farm23,ELS,2014,1,226,58320
Farm23,ELS,2014,2,327,12199
Farm23,ELS,2014,3,55,52928
Farm24,HLS,2013,1,7,20749
Farm24,HLS,2013,2,316,71556
Farm24,HLS,2013,3,7,57991
Farm24,HLS,2014,1,160,50772
Farm24,HLS,2014,2,350,19388
Farm24,HLS,2014,3,183,64090
Farm25,HLS,2013,1,475,88531
Farm25,HLS,2013,2,406,8139
Farm25,HLS,2013,3,21,31676
Farm25,HLS,2014,1,473,12248
Farm25,HLS,2014,2,56,33158
Farm25,HLS,2014,3,470,18303
Farm26,HLS,2013,1,28,58916
Farm26,HLS,2013,2,118,87317
Farm26,HLS,2013,3,249,64616
Farm26,HLS,2014,1,386,51938
Farm26,HLS,2014,2,149,45458
Farm26,HLS,2014,3,416,61585
Farm27,HLS,2013,1,404,66484
Farm27,HLS,2013,2,1,48894
Farm27,HLS,2013,3,325,33539
Farm27,HLS,2014,1,332,40756
Farm27,HLS,2014,2,156,40233
Farm27,HLS,2014,3,127,10738
Farm28,HLS,2013,1,80,80475
Farm28,HLS,2013,2,290,90903
Farm28,HLS,2013,3,81,76322
Farm28,HLS,2014,1,254,88837
Farm28,HLS,2014,2,83,49192
Farm28,HLS,2014,3,484,94411
Farm29,HLS,2013,1,133,40689
Farm29,HLS,2013,2,394,47584
Farm29,HLS,2013,3,22,78605
Farm29,HLS,2014,1,1,58920
Farm29,HLS,2014,2,457,66831
Farm29,HLS,2014,3,424,89247
Farm30,HLS,2013,1,380,36865
Farm30,HLS,2013,2,33,31072
Farm30,HLS,2013,3,46,36786
Farm30,HLS,2014,1,50,48789
Farm30,HLS,2014,2,75,40787
Farm30,HLS,2014,3,278,12319
Farm31,HLS,2013,1,69,75474
Farm31,HLS,2013,2,64,93611
Farm31,HLS,2013,3,9,89341
Farm31,HLS,2014,1,380,22883
Farm31,HLS,2014,2,486,8673
Farm31,HLS,2014,3,364,68235
Farm32,HLS,2013,1,234,37558
Farm32,HLS,2013,2,125,90880
Farm32,HLS,2013,3,409,48216
Farm32,HLS,2014,1,99,80476
Farm32,HLS,2014,2,64,67386
Farm32,HLS,2014,3,208,6724
Farm33,HLS,2013,1,143,52084
Farm33,HLS,2013,2,209,41443
Farm33,HLS,2013,3,113,69582
Farm33,HLS,2014,1,98,40613
Farm33,HLS,2014,2,401,83292
Farm33,HLS,2014,3,218,40472
Farm34,HLS,2013,1,353,75555
Farm34,HLS,2013,2,315,89344
Farm34,HLS,2013,3,403,83358
Farm34,HLS,2014,1,15,96489
Farm34,HLS,2014,2,326,30946
Farm34,HLS,2014,3,276,85096
Farm35,HLS,2013,1,183,77624
Farm35,HLS,2013,2,222,30011
Farm35,HLS,2013,3,174,87242
Farm35,HLS,2014,1,312,71753
Farm35,HLS,2014,2,344,87033
Farm35,HLS,2014,3,28,77326
Farm36,HLS,2013,1,111,67109
Farm36,HLS,2013,2,312,8163
Farm36,HLS,2013,3,328,98520
Farm36,HLS,2014,1,294,96298
Farm36,HLS,2014,2,146,49118
Farm36,HLS,2014,3,237,56699
Farm37,HLS,2013,1,189,82362
Farm37,HLS,2013,2,289,71680
Farm37,HLS,2013,3,248,49200
Farm37,HLS,2014,1,266,87258
Farm37,HLS,2014,2,356,32852
Farm37,HLS,2014,3,349,79457
Farm38,ELS,2013,1,29,42269
Farm38,ELS,2013,2,439,75946
Farm38,ELS,2013,3,32,80685
Farm38,ELS,2014,1,402,94852
Farm38,ELS,2014,2,38,67249
Farm38,ELS,2014,3,262,73481
Farm39,ELS,2013,1,255,38633
Farm39,ELS,2013,2,487,47555
Farm39,ELS,2013,3,271,73905
Farm39,ELS,2014,1,288,6040
Farm39,ELS,2014,2,81,90396
Farm39,ELS,2014,3,271,51874
Farm40,HLS,2013,1,162,30582
Farm40,HLS,2013,2,29,71726
Farm40,HLS,2013,3,213,48013
Farm40,HLS,2014,1,238,44855
Farm40,HLS,2014,2,423,62721
Farm40,HLS,2014,3,91,12239
Farm41,ELS,2013,1,195,48560
Farm41,ELS,2013,2,192,17643
Farm41,ELS,2013,3,183,75451
Farm41,ELS,2014,1,305,73731
Farm41,ELS,2014,2,8,20931
Farm41,ELS,2014,3,68,9255
Farm42,ELS,2013,1,181,74652
Farm42,ELS,2013,2,188,73556
Farm42,ELS,2013,3,356,70359
Farm42,ELS,2014,1,146,22881
Farm42,ELS,2014,2,310,25192
Farm42,ELS,2014,3,449,60822
Farm43,ELS,2013,1,409,17662
Farm43,ELS,2013,2,1,80211
Farm43,ELS,2013,3,338,74876
Farm43,ELS,2014,1,173,92330
Farm43,ELS,2014,2,268,20911
Farm43,ELS,2014,3,162,65881
Farm44,HLS,2013,1,67,48969
Farm44,HLS,2013,2,190,93692
Farm44,HLS,2013,3,29,37240
Farm44,HLS,2014,1,156,71997
Farm44,HLS,2014,2,54,88344
Farm44,HLS,2014,3,318,76500
Farm45,ELS,2013,1,134,50481
Farm45,ELS,2013,2,59,44875
Farm45,ELS,2013,3,27,39192
Farm45,ELS,2014,1,279,17123
Farm45,ELS,2014,2,251,98958
Farm45,ELS,2014,3,197,56443
Farm46,ELS,2013,1,182,83709
Farm46,ELS,2013,2,291,34615
Farm46,ELS,2013,3,216,75529
Farm46,ELS,2014,1,304,63044
Farm46,ELS,2014,2,366,42387
Farm46,ELS,2014,3,45,91476
Farm47,ELS,2013,1,476,40668
Farm47,ELS,2013,2,64,73341
Farm47,ELS,2013,3,433,43272
Farm47,ELS,2014,1,137,99960
Farm47,ELS,2014,2,237,79743
Farm47,ELS,2014,3,382,75131
Farm48,ELS,2013,1,473,91054
Farm48,ELS,2013,2,80,75061
Farm48,ELS,2013,3,99,68586
Farm48,ELS,2014,1,186,93186
Farm48,ELS,2014,2,291,66659
Farm48,ELS,2014,3,53,45001
Farm49,HLS,2013,1,237,30167
Farm49,HLS,2013,2,70,75186
Farm49,HLS,2013,3,105,20213
Farm49,HLS,2014,1,309,47783
Farm49,HLS,2014,2,222,76150
Farm49,HLS,2014,3,195,81110
Farm50,ELS,2013,1,4,81104
Farm50,ELS,2013,2,394,8093
Farm50,ELS,2013,3,39,41076
Farm50,ELS,2014,1,231,14128
Farm50,ELS,2014,2,264,34108
Farm50,ELS,2014,3,73,89364
Farm51,HLS,2013,1,324,21210
Farm51,HLS,2013,2,308,92537
Farm51,HLS,2013,3,1,70700
Farm51,HLS,2014,1,49,61333
Farm51,HLS,2014,2,291,19266
Farm51,HLS,2014,3,352,35408
Farm52,HLS,2013,1,46,46477
Farm52,HLS,2013,2,348,57127
Farm52,HLS,2013,3,144,94331
Farm52,HLS,2014,1,13,8598
Farm52,HLS,2014,2,107,88355
Farm52,HLS,2014,3,95,30657
Farm53,HLS,2013,1,138,40081
Farm53,HLS,2013,2,72,61684
Farm53,HLS,2013,3,166,35385
Farm53,HLS,2014,1,408,7384
Farm53,HLS,2014,2,206,20389
Farm53,HLS,2014,3,426,55566
Farm54,HLS,2013,1,364,87544
Farm54,HLS,2013,2,197,58535
Farm54,HLS,2013,3,286,19807
Farm54,HLS,2014,1,422,49453
Farm54,HLS,2014,2,139,29168
Farm54,HLS,2014,3,63,5447
Farm55,HLS,2013,1,471,77845
Farm55,HLS,2013,2,46,16953
Farm55,HLS,2013,3,141,36882
Farm55,HLS,2014,1,454,74710
Farm55,HLS,2014,2,23,24558
Farm55,HLS,2014,3,341,46903
Farm56,ELS,2013,1,192,54249
Farm56,ELS,2013,2,235,46019
Farm56,ELS,2013,3,485,93280
Farm56,ELS,2014,1,123,44587
Farm56,ELS,2014,2,382,89839
Farm56,ELS,2014,3,130,15284
Farm57,HLS,2013,1,478,90002
Farm57,HLS,2013,2,321,5545
Farm57,HLS,2013,3,277,63007
Farm57,HLS,2014,1,475,37172
Farm57,HLS,2014,2,353,14528
Farm57,HLS,2014,3,66,26370
Farm58,ELS,2013,1,284,35861
Farm58,ELS,2013,2,456,47437
Farm58,ELS,2013,3,299,90158
Farm58,ELS,2014,1,42,43691
Farm58,ELS,2014,2,104,80955
Farm58,ELS,2014,3,272,44971
Farm59,ELS,2013,1,29,36468
Farm59,ELS,2013,2,160,35436
Farm59,ELS,2013,3,294,65853
Farm59,ELS,2014,1,167,76084
Farm59,ELS,2014,2,369,30915
Farm59,ELS,2014,3,163,19919
Farm60,HLS,2013,1,53,24776
Farm60,HLS,2013,2,348,87503
Farm60,HLS,2013,3,334,75142
Farm60,HLS,2014,1,204,7813
Farm60,HLS,2014,2,318,83150
Farm60,HLS,2014,3,70,44595
Farm61,HLS,2013,1,14,37295
Farm61,HLS,2013,2,159,5734
Farm61,HLS,2013,3,260,53613
Farm61,HLS,2014,1,265,79013
Farm61,HLS,2014,2,59,76540
Farm61,HLS,2014,3,334,74572
Farm62,HLS,2013,1,215,37292
Farm62,HLS,2013,2,14,94806
Farm62,HLS,2013,3,269,18123
Farm62,HLS,2014,1,79,85310
Farm62,HLS,2014,2,117,25404
Farm62,HLS,2014,3,453,93065
Farm63,HLS,2013,1,322,11556
Farm63,HLS,2013,2,109,89055
Farm63,HLS,2013,3,431,35066
Farm63,HLS,2014,1,42,68128
Farm63,HLS,2014,2,298,24506
Farm63,HLS,2014,3,199,61326
Farm64,HLS,2013,1,182,9981
Farm64,HLS,2013,2,207,59927
Farm64,HLS,2013,3,60,64023
Farm64,HLS,2014,1,432,51229
Farm64,HLS,2014,2,193,18844
Farm64,HLS,2014,3,6,24367
Farm65,HLS,2013,1,265,60989
Farm65,HLS,2013,2,291,17664
Farm65,HLS,2013,3,277,45063
Farm65,HLS,2014,1,313,16985
Farm65,HLS,2014,2,336,71107
Farm65,HLS,2014,3,155,36724
Farm66,ELS,2013,1,208,70883
Farm66,ELS,2013,2,288,36693
Farm66,ELS,2013,3,112,82644
Farm66,ELS,2014,1,87,85516
Farm66,ELS,2014,2,61,84371
Farm66,ELS,2014,3,112,66829
Farm67,HLS,2013,1,350,10597
Farm67,HLS,2013,2,438,54473
Farm67,HLS,2013,3,297,82667
Farm67,HLS,2014,1,14,17251
Farm67,HLS,2014,2,295,67076
Farm67,HLS,2014,3,466,76560
Farm68,HLS,2013,1,454,93044
Farm68,HLS,2013,2,154,84926
Farm68,HLS,2013,3,130,12768
Farm68,HLS,2014,1,499,56108
Farm68,HLS,2014,2,208,30882
Farm68,HLS,2014,3,226,13408
Farm69,HLS,2013,1,393,90951
Farm69,HLS,2013,2,426,66394
Farm69,HLS,2013,3,317,49070
Farm69,HLS,2014,1,430,84958
Farm69,HLS,2014,2,382,19396
Farm69,HLS,2014,3,448,17753
Farm70,HLS,2013,1,43,44582
Farm70,HLS,2013,2,103,7133
Farm70,HLS,2013,3,200,62424
Farm70,HLS,2014,1,228,5167
Farm70,HLS,2014,2,139,7363
Farm70,HLS,2014,3,270,19605
Farm71,HLS,2013,1,143,47458
Farm71,HLS,2013,2,36,97543
Farm71,HLS,2013,3,60,45180
Farm71,HLS,2014,1,252,94476
Farm71,HLS,2014,2,470,69743
Farm71,HLS,2014,3,452,54274
Farm72,ELS,2013,1,407,83563
Farm72,ELS,2013,2,479,10030
Farm72,ELS,2013,3,275,11846
Farm72,ELS,2014,1,85,51189
Farm72,ELS,2014,2,207,79863
Farm72,ELS,2014,3,155,27679
Farm73,HLS,2013,1,170,98074
Farm73,HLS,2013,2,249,80815
Farm73,HLS,2013,3,318,57117
Farm73,HLS,2014,1,339,79579
Farm73,HLS,2014,2,385,15541
Farm73,HLS,2014,3,241,81375
Farm74,ELS,2013,1,380,67568
Farm74,ELS,2013,2,461,11534
Farm74,ELS,2013,3,146,19230
Farm74,ELS,2014,1,174,18381
Farm74,ELS,2014,2,461,83898
Farm74,ELS,2014,3,192,79692
Farm75,HLS,2013,1,318,61309
Farm75,HLS,2013,2,22,8894
Farm75,HLS,2013,3,170,40528
Farm75,HLS,2014,1,211,67481
Farm75,HLS,2014,2,216,83423
Farm75,HLS,2014,3,226,7553
Farm76,HLS,2013,1,472,88652
Farm76,HLS,2013,2,106,88107
Farm76,HLS,2013,3,18,97823
Farm76,HLS,2014,1,286,98869
Farm76,HLS,2014,2,406,43607
Farm76,HLS,2014,3,352,21120
Farm77,HLS,2013,1,366,10291
Farm77,HLS,2013,2,224,16877
Farm77,HLS,2013,3,42,12831
Farm77,HLS,2014,1,334,44284
Farm77,HLS,2014,2,475,81236
Farm77,HLS,2014,3,196,78577
Farm78,HLS,2013,1,457,10615
Farm78,HLS,2013,2,460,34565
Farm78,HLS,2013,3,422,82512
Farm78,HLS,2014,1,346,78631
Farm78,HLS,2014,2,371,49683
Farm78,HLS,2014,3,417,65749
Farm79,HLS,2013,1,452,65042
Farm79,HLS,2013,2,134,16776
Farm79,HLS,2013,3,281,34817
Farm79,HLS,2014,1,157,13613
Farm79,HLS,2014,2,97,27092
Farm79,HLS,2014,3,296,72085
Farm80,ELS,2013,1,280,52688
Farm80,ELS,2013,2,364,98488
Farm80,ELS,2013,3,159,56870
Farm80,ELS,2014,1,129,26227
Farm80,ELS,2014,2,296,48727
Farm80,ELS,2014,3,443,41290
Farm81,HLS,2013,1,111,76946
Farm81,HLS,2013,2,102,37303
Farm81,HLS,2013,3,277,23760
Farm81,HLS,2014,1,342,7478
Farm81,HLS,2014,2,65,21638
Farm81,HLS,2014,3,252,97174
Farm82,ELS,2013,1,219,26068
Farm82,ELS,2013,2,151,18613
Farm82,ELS,2013,3,422,60997
Farm82,ELS,2014,1,429,45715
Farm82,ELS,2014,2,57,74805
Farm82,ELS,2014,3,450,57603
Farm83,HLS,2013,1,106,77389
Farm83,HLS,2013,2,263,32643
Farm83,HLS,2013,3,323,61588
Farm83,HLS,2014,1,129,57941
Farm83,HLS,2014,2,383,60273
Farm83,HLS,2014,3,77,30018
Farm84,HLS,2013,1,304,98614
Farm84,HLS,2013,2,376,74361
Farm84,HLS,2013,3,222,10887
Farm84,HLS,2014,1,364,46215
Farm84,HLS,2014,2,393,62888
Farm84,HLS,2014,3,411,90425
Farm85,ELS,2013,1,404,51081
Farm85,ELS,2013,2,344,38551
Farm85,ELS,2013,3,206,71301
