Farm,Type,Year,Round,Bees,Floral
Farm26,ELS,2013,2,193,63579
Farm26,ELS,2013,3,78,20393
Farm26,ELS,2014,1,179,21058
Farm26,ELS,2014,2,75,71109
Farm26,ELS,2014,3,427,40866
Farm27,ELS,2013,1,401,41502
Farm27,ELS,2013,2,102,23593
Farm27,ELS,2013,3,495,85354
Farm27,ELS,2014,1,427,77711
Farm27,ELS,2014,2,394,61391
Farm27,ELS,2014,3,325,27850
Farm28,HLS,2013,1,55,30561
Farm28,HLS,2013,2,195,93727
Farm28,HLS,2013,3,39,14217
Farm28,HLS,2014,1,333,85163
Farm28,HLS,2014,2,373,80972
Farm28,HLS,2014,3,187,94307
Farm29,HLS,2013,1,467,34598
Farm29,HLS,2013,2,23,98252
Farm29,HLS,2013,3,7,22144
Farm29,HLS,2014,1,357,62538
Farm29,HLS,2014,2,17,34046
Farm29,HLS,2014,3,258,52135
Farm30,HLS,2013,1,7,6569
Farm30,HLS,2013,2,475,59041
Farm30,HLS,2013,3,218,46608
Farm30,HLS,2014,1,61,10779
Farm30,HLS,2014,2,311,49711
Farm30,HLS,2014,3,446,55489
Farm31,HLS,2013,1,167,77489
Farm31,HLS,2013,2,47,66374
Farm31,HLS,2013,3,273,69244
Farm31,HLS,2014,1,243,16763
Farm31,HLS,2014,2,265,76517
Farm31,HLS,2014,3,486,94052
Farm32,ELS,2013,1,399,45117
Farm32,ELS,2013,2,235,13537
Farm32,ELS,2013,3,492,20310
Farm32,ELS,2014,1,439,46732
Farm32,ELS,2014,2,469,96592
Farm32,ELS,2014,3,364,61590
Farm33,HLS,2013,1,99,68363
Farm33,HLS,2013,2,294,22837
Farm33,HLS,2013,3,308,73181
Farm33,HLS,2014,1,271,30165
Farm33,HLS,2014,2,93,73198
Farm33,HLS,2014,3,259,61300
Farm34,ELS,2013,1,389,58628
Farm34,ELS,2013,2,486,57160
Farm34,ELS,2013,3,288,78337
Farm34,ELS,2014,1,390,22065
Farm34,ELS,2014,2,466,80737
Farm34,ELS,2014,3,228,55754
Farm35,ELS,2013,1,125,7125
Farm35,ELS,2013,2,237,33807
Farm35,ELS,2013,3,24,83296
Farm35,ELS,2014,1,59,96990
Farm35,ELS,2014,2,5,68601
Farm35,ELS,2014,3,290,23503
Farm36,HLS,2013,1,31,53529
Farm36,HLS,2013,2,41,38180
Farm36,HLS,2013,3,87,16251
Farm36,HLS,2014,1,183,47451
Farm36,HLS,2014,2,402,69746
Farm36,HLS,2014,3,247,6888
Farm37,HLS,2013,1,406,90335
Farm37,HLS,2013,2,240,88995
Farm37,HLS,2013,3,349,36575
Farm37,HLS,2014,1,334,42923
Farm37,HLS,2014,2,469,36462
Farm37,HLS,2014,3,168,20566
Farm38,ELS,2013,1,194,48872
Farm38,ELS,2013,2,480,7315
Farm38,ELS,2013,3,66,28224
Farm38,ELS,2014,1,2,91682
Farm38,ELS,2014,2,290,97723
Farm38,ELS,2014,3,153,32081
Farm39,ELS,2013,1,252,66523
Farm39,ELS,2013,2,38,22960
Farm39,ELS,2013,3,114,7772
Farm39,ELS,2014,1,139,63622
Farm39,ELS,2014,2,397,14129
Farm39,ELS,2014,3,261,35329
Farm40,HLS,2013,1,331,25664
Farm40,HLS,2013,2,186,62628
Farm40,HLS,2013,3,216,73307
Farm40,HLS,2014,1,214,44626
Farm40,HLS,2014,2,486,49229
Farm40,HLS,2014,3,353,82690
Farm41,ELS,2013,1,181,65279
Farm41,ELS,2013,2,106,39903
Farm41,ELS,2013,3,95,6138
Farm41,ELS,2014,1,133,72211
Farm41,ELS,2014,2,354,83979
Farm41,ELS,2014,3,262,36296
Farm42,HLS,2013,1,259,17207
Farm42,HLS,2013,2,443,89567
Farm42,HLS,2013,3,244,51964
Farm42,HLS,2014,1,377,65782
Farm42,HLS,2014,2,40,31188
Farm42,HLS,2014,3,398,29558
Farm43,ELS,2013,1,282,35654
Farm43,ELS,2013,2,294,33102
Farm43,ELS,2013,3,316,97661
Farm43,ELS,2014,1,190,70403
Farm43,ELS,2014,2,395,36697
Farm43,ELS,2014,3,356,24357
Farm44,HLS,2013,1,269,87374
Farm44,HLS,2013,2,433,91411
Farm44,HLS,2013,3,282,38310
Farm44,HLS,2014,1,117,92873
Farm44,HLS,2014,2,493,82631
Farm44,HLS,2014,3,80,8809
Farm45,HLS,2013,1,14,69346
Farm45,HLS,2013,2,97,28425
Farm45,HLS,2013,3,221,71345
Farm45,HLS,2014,1,170,68770
Farm45,HLS,2014,2,459,92893
Farm45,HLS,2014,3,351,19295
Farm46,HLS,2013,1,331,77582
Farm46,HLS,2013,2,271,77670
Farm46,HLS,2013,3,223,42883
Farm46,HLS,2014,1,386,57946
Farm46,HLS,2014,2,368,38882
Farm46,HLS,2014,3,457,22726
Farm47,HLS,2013,1,169,63606
Farm47,HLS,2013,2,387,54131
Farm47,HLS,2013,3,500,78972
Farm47,HLS,2014,1,289,20095
Farm47,HLS,2014,2,43,57090
Farm47,HLS,2014,3,451,68989
Farm48,HLS,2013,1,306,12060
Farm48,HLS,2013,2,182,18599
Farm48,HLS,2013,3,94,57167
Farm48,HLS,2014,1,124,76348
Farm48,HLS,2014,2,303,50776
Farm48,HLS,2014,3,340,57953
Farm49,ELS,2013,1,64,19714
Farm49,ELS,2013,2,286,48198
Farm49,ELS,2013,3,485,41153
Farm49,ELS,2014,1,460,67364
Farm49,ELS,2014,2,484,87186
Farm49,ELS,2014,3,45,30847
Farm50,HLS,2013,1,373,35326
Farm50,HLS,2013,2,32,65910
Farm50,HLS,2013,3,102,69069
Farm50,HLS,2014,1,112,68388
Farm50,HLS,2014,2,474,54816
Farm50,HLS,2014,3,398,5990
Farm51,HLS,2013,1,267,26561
Farm51,HLS,2013,2,60,91116
Farm51,HLS,2013,3,322,79241
Farm51,HLS,2014,1,123,87667
Farm51,HLS,2014,2,455,15332
Farm51,HLS,2014,3,227,93818
Farm52,HLS,2013,1,177,43451
Farm52,HLS,2013,2,118,22007
Farm52,HLS,2013,3,151,80380
Farm52,HLS,2014,1,429,65063
Farm52,HLS,2014,2,439,14883
Farm52,HLS,2014,3,172,67229
Farm53,HLS,2013,1,122,45090
Farm53,HLS,2013,2,343,81542
Farm53,HLS,2013,3,176,14986
Farm53,HLS,2014,1,448,13992
Farm53,HLS,2014,2,192,92252
Farm53,HLS,2014,3,335,99710
Farm54,HLS,2013,1,319,21908
Farm54,HLS,2013,2,178,67860
Farm54,HLS,2013,3,460,19565
Farm54,HLS,2014,1,117,14305
Farm54,HLS,2014,2,363,22145
Farm54,HLS,2014,3,176,63968
Farm55,HLS,2013,1,275,62800
Farm55,HLS,2013,2,360,49617
Farm55,HLS,2013,3,154,43284
Farm55,HLS,2014,1,330,85325
Farm55,HLS,2014,2,206,81790
Farm55,HLS,2014,3,60,20399
Farm56,HLS,2013,1,19,27046
Farm56,HLS,2013,2,109,39026
Farm56,HLS,2013,3,226,37507
Farm56,HLS,2014,1,82,63892
Farm56,HLS,2014,2,169,6558
Farm56,HLS,2014,3,490,88968
Farm57,HLS,2013,1,6,67304
Farm57,HLS,2013,2,280,88227
Farm57,HLS,2013,3,318,33113
Farm57,HLS,2014,1,77,97609
Farm57,HLS,2014,2,346,78713
Farm57,HLS,2014,3,207,37361
Farm58,ELS,2013,1,176,71518
Farm58,ELS,2013,2,109,46781
Farm58,ELS,2013,3,83,39373
Farm58,ELS,2014,1,487,58478
Farm58,ELS,2014,2,351,95296
Farm58,ELS,2014,3,155,30088
Farm59,HLS,2013,1,170,21257
Farm59,HLS,2013,2,242,16172
Farm59,HLS,2013,3,385,81586
Farm59,HLS,2014,1,93,28098
Farm59,HLS,2014,2,276,62693
Farm59,HLS,2014,3,152,38911
Farm60,ELS,2013,1,247,51226
Farm60,ELS,2013,2,199,15593
Farm60,ELS,2013,3,461,51460
Farm60,ELS,2014,1,62,37987
Farm60,ELS,2014,2,238,53227
Farm60,ELS,2014,3,407,80344
Farm61,HLS,2013,1,109,35577
Farm61,HLS,2013,2,297,5591
Farm61,HLS,2013,3,232,59334
Farm61,HLS,2014,1,11,11715
Farm61,HLS,2014,2,110,27280
Farm61,HLS,2014,3,29,54257
Farm62,ELS,2013,1,480,38674
Farm62,ELS,2013,2,218,45693
Farm62,ELS,2013,3,215,42645
Farm62,ELS,2014,1,22,5462
Farm62,ELS,2014,2,19,42121
Farm62,ELS,2014,3,150,57696
Farm63,HLS,2013,1,335,25219
Farm63,HLS,2013,2,294,8048
Farm63,HLS,2013,3,336,71465
Farm63,HLS,2014,1,473,86899
Farm63,HLS,2014,2,422,97912
Farm63,HLS,2014,3,63,50753
Farm64,ELS,2013,1,270,30719
Farm64,ELS,2013,2,336,11198
Farm64,ELS,2013,3,33,62636
Farm64,ELS,2014,1,317,25366
Farm64,ELS,2014,2,419,65981
Farm64,ELS,2014,3,347,77346
Farm65,ELS,2013,1,365,8273
Farm65,ELS,2013,2,494,54476
Farm65,ELS,2013,3,341,42630
Farm65,ELS,2014,1,155,94272
Farm65,ELS,2014,2,367,35629
Farm65,ELS,2014,3,294,58867
Farm66,ELS,2013,1,123,27422
Farm66,ELS,2013,2,41,48716
Farm66,ELS,2013,3,103,78796
Farm66,ELS,2014,1,214,78369
Farm66,ELS,2014,2,483,73740
Farm66,ELS,2014,3,445,91145
Farm67,ELS,2013,1,113,89116
Farm67,ELS,2013,2,325,80042
Farm67,ELS,2013,3,200,42524
Farm67,ELS,2014,1,170,39773
Farm67,ELS,2014,2,404,75138
Farm67,ELS,2014,3,226,42098
Farm68,HLS,2013,1,3,65216
Farm68,HLS,2013,2,273,21217
Farm68,HLS,2013,3,193,90041
Farm68,HLS,2014,1,282,91216
Farm68,HLS,2014,2,56,62539
Farm68,HLS,2014,3,75,31426
Farm69,ELS,2013,1,241,54242
Farm69,ELS,2013,2,443,54505
Farm69,ELS,2013,3,243,94618
Farm69,ELS,2014,1,259,86997
Farm69,ELS,2014,2,149,56244
Farm69,ELS,2014,3,84,29828
Farm70,HLS,2013,1,134,42885
Farm70,HLS,2013,2,118,68452
Farm70,HLS,2013,3,244,59929
Farm70,HLS,2014,1,88,98478
Farm70,HLS,2014,2,153,17581
Farm70,HLS,2014,3,405,11244
Farm71,HLS,2013,1,210,61226
Farm71,HLS,2013,2,470,80521
Farm71,HLS,2013,3,229,23630
Farm71,HLS,2014,1,399,52498
Farm71,HLS,2014,2,99,10889
Farm71,HLS,2014,3,310,89388
Farm72,HLS,2013,1,403,17260
Farm72,HLS,2013,2,37,84376
Farm72,HLS,2013,3,168,28527
Farm72,HLS,2014,1,63,86175
Farm72,HLS,2014,2,460,65685
Farm72,HLS,2014,3,89,20503
Farm73,ELS,2013,1,62,35919
Farm73,ELS,2013,2,445,90487
Farm73,ELS,2013,3,197,46243
Farm73,ELS,2014,1,471,73454
Farm73,ELS,2014,2,207,22400
Farm73,ELS,2014,3,211,59920
Farm74,ELS,2013,1,222,91653
Farm74,ELS,2013,2,17,46642
Farm74,ELS,2013,3,47,34558
Farm74,ELS,2014,1,60,95041
Farm74,ELS,2014,2,3,51720
Farm74,ELS,2014,3,137,84165
Farm75,HLS,2013,1,410,65971
Farm75,HLS,2013,2,481,77960
Farm75,HLS,2013,3,298,10762
Farm75,HLS,2014,1,25,9785
Farm75,HLS,2014,2,424,9879
Farm75,HLS,2014,3,459,33232
Farm76,HLS,2013,1,294,11829
Farm76,HLS,2013,2,100,91950
Farm76,HLS,2013,3,114,24173
Farm76,HLS,2014,1,235,20633
Farm76,HLS,2014,2,234,30742
Farm76,HLS,2014,3,306,42853
Farm77,ELS,2013,1,496,16702
Farm77,ELS,2013,2,476,21781
Farm77,ELS,2013,3,22,14478
Farm77,ELS,2014,1,360,21164
Farm77,ELS,2014,2,47,83001
Farm77,ELS,2014,3,140,84837
Farm78,HLS,2013,1,382,6874
Farm78,HLS,2013,2,395,78779
Farm78,HLS,2013,3,299,88261
Farm78,HLS,2014,1,395,36015
Farm78,HLS,2014,2,170,45518
Farm78,HLS,2014,3,157,73795
Farm79,HLS,2013,1,196,6412
Farm79,HLS,2013,2,396,22913
Farm79,HLS,2013,3,456,39580
Farm79,HLS,2014,1,368,23598
Farm79,HLS,2014,2,484,57107
Farm79,HLS,2014,3,456,91909
Farm80,ELS,2013,1,71,55933
Farm80,ELS,2013,2,226,19275
Farm80,ELS,2013,3,402,78746
Farm80,ELS,2014,1,352,63257
Farm80,ELS,2014,2,297,62661
Farm80,ELS,2014,3,350,9362
Farm81,ELS,2013,1,66,14028
Farm81,ELS,2013,2,330,23928
Farm81,ELS,2013,3,192,65911
Farm81,ELS,2014,1,440,50805
Farm81,ELS,2014,2,48,89680
Farm81,ELS,2014,3,208,56630
Farm82,HLS,2013,1,86,35144
Farm82,HLS,2013,2,72,51959
Farm82,HLS,2013,3,153,51184
Farm82,HLS,2014,1,204,9732
Farm82,HLS,2014,2,475,70082
Farm82,HLS,2014,3,354,46110
Farm83,ELS,2013,1,281,70271
Farm83,ELS,2013,2,280,91629
Farm83,ELS,2013,3,242,86179
Farm83,ELS,2014,1,11,14279
Farm83,ELS,2014,2,180,91085
Farm83,ELS,2014,3,374,6562
Farm84,HLS,2013,1,81,85211
Farm84,HLS,2013,2,94,58561
Farm84,HLS,2013,3,222,44809
Farm84,HLS,2014,1,267,21517
Farm84,HLS,2014,2,290,65063
Farm84,HLS,2014,3,176,80110
Farm85,ELS,2013,1,317,27300
Farm85,ELS,2013,2,53,91659
Farm85,ELS,2013,3,52,20143
Farm85,ELS,2014,1,454,55710
Farm85,ELS,2014,2,411,48154
Farm85,ELS,2014,3,335,28270
Farm86,HLS,2013,1,377,20229
Farm86,HLS,2013,2,106,16321
Farm86,HLS,2013,3,266,78793
Farm86,HLS,2014,1,86,83078
Farm86,HLS,2014,2,286,70826
Farm86,HLS,2014,3,386,9039
Farm87,ELS,2013,1,202,87737
Farm87,ELS,2013,2,12,7921
Farm87,ELS,2013,3,283,26135
Farm87,ELS,2014,1,461,70138
Farm87,ELS,2014,2,156,28109
Farm87,ELS,2014,3,480,14120
Farm88,ELS,2013,1,334,46990
Farm88,ELS,2013,2,8,87514
Farm88,ELS,2013,3,29,38735
Farm88,ELS,2014,1,228,73079
Farm88,ELS,2014,2,390,65865
Farm88,ELS,2014,3,96,99750
Farm89,ELS,2013,1,350,50107
Farm89,ELS,2013,2,139,51188
Farm89,ELS,2013,3,13,17641
Farm89,ELS,2014,1,65,61616
Farm89,ELS,2014,2,493,75103
Farm89,ELS,2014,3,198,86916
Farm90,HLS,2013,1,31,95095
Farm90,HLS,2013,2,88,85267
Farm90,HLS,2013,3,477,84726
Farm90,HLS,2014,1,25,79371
Farm90,HLS,2014,2,414,20312
Farm90,HLS,2014,3,21,74945
Farm91,HLS,2013,1,261,86913
Farm91,HLS,2013,2,325,23589
Farm91,HLS,2013,3,428,40142
Farm91,HLS,2014,1,287,93553
Farm91,HLS,2014,2,483,70411
Farm91,HLS,2014,3,266,11686
Farm92,HLS,2013,1,51,14120
Farm92,HLS,2013,2,314,92243
Farm92,HLS,2013,3,292,57261
Farm92,HLS,2014,1,307,54851
Farm92,HLS,2014,2,115,53631
Farm92,HLS,2014,3,155,74475
Farm93,ELS,2013,1,284,20730
Farm93,ELS,2013,2,83,84943
Farm93,ELS,2013,3,43,36459
Farm93,ELS,2014,1,180,95511
Farm93,ELS,2014,2,295,99024
Farm93,ELS,2014,3,128,91687
Farm94,ELS,2013,1,161,69486
Farm94,ELS,2013,2,479,23937
Farm94,ELS,2013,3,10,96627
Farm94,ELS,2014,1,406,31599
Farm94,ELS,2014,2,261,43943
Farm94,ELS,2014,3,424,80497
Farm95,ELS,2013,1,33,5366
Farm95,ELS,2013,2,262,30305
Farm95,ELS,2013,3,232,78545
Farm95,ELS,2014,1,416,62382
Farm95,ELS,2014,2,450,90494
Farm95,ELS,2014,3,188,29950
Farm96,ELS,2013,1,435,75296
Farm96,ELS,2013,2,309,96549
Farm96,ELS,2013,3,301,17629
Farm96,ELS,2014,1,126,98160
Farm96,ELS,2014,2,33,31827
Farm96,ELS,2014,3,68,90999
Farm97,HLS,2013,1,363,84265
Farm97,HLS,2013,2,306,24801
Farm97,HLS,2013,3,400,9141
Farm97,HLS,2014,1,468,52801
Farm97,HLS,2014,2,394,33419
Farm97,HLS,2014,3,46,77465
Farm98,HLS,2013,1,486,58871
Farm98,HLS,2013,2,393,47232
Farm98,HLS,2013,3,471,94691
Farm98,HLS,2014,1,254,54076
Farm98,HLS,2014,2,202,17957
Farm98,HLS,2014,3,46,36093
Farm99,HLS,2013,1,354,38932
Farm99,HLS,2013,2,272,63511
Farm99,HLS,2013,3,198,62332
Farm99,HLS,2014,1,82,71859
Farm99,HLS,2014,2,123,34802
Farm99,HLS,2014,3,38,81382
Farm100,ELS,2013,1,259,92335
Farm100,ELS,2013,2,118,53167
Farm100,ELS,2013,3,410,88185
Farm100,ELS,2014,1,444,60785
Farm100,ELS,2014,2,491,41246
Farm100,ELS,2014,3,170,67303
Farm101,HLS,2013,1,492,6844
Farm101,HLS,2013,2,318,9299
Farm101,HLS,2013,3,107,43416
Farm101,HLS,2014,1,482,31876
Farm101,HLS,2014,2,498,80582
Farm101,HLS,2014,3,50,89331
Farm102,HLS,2013,1,451,25342
Farm102,HLS,2013,2,35,67126
Farm102,HLS,2013,3,417,18325
Farm102,HLS,2014,1,302,30553
Farm102,HLS,2014,2,212,80507
Farm102,HLS,2014,3,132,93996
Farm103,ELS,2013,1,124,54176
Farm103,ELS,2013,2,183,52197
Farm103,ELS,2013,3,440,24514
Farm103,ELS,2014,1,274,98893
Farm103,ELS,2014,2,182,83620
Farm103,ELS,2014,3,100,44697
Farm104,ELS,2013,1,277,42406
Farm104,ELS,2013,2,189,46032
Farm104,ELS,2013,3,348,98546
Farm104,ELS,2014,1,140,67591
Farm104,ELS,2014,2,313,55978
Farm104,ELS,2014,3,103,54558
Farm105,HLS,2013,1,353,12516
Farm105,HLS,2013,2,460,98243
Farm105,HLS,2013,3,431,36965
Farm105,HLS,2014,1,489,93062
Farm105,HLS,2014,2,453,55524
Farm105,HLS,2014,3,344,44033
Farm106,HLS,2013,1,449,16414
Farm106,HLS,2013,2,146,43066
Farm106,HLS,2013,3,98,46582
Farm106,HLS,2014,1,365,63908
Farm106,HLS,2014,2,293,12465
Farm106,HLS,2014,3,47,82299
Farm107,ELS,2013,1,291,86974
Farm107,ELS,2013,2,307,82481
Farm107,ELS,2013,3,230,47681
Farm107,ELS,2014,1,109,31194
Farm107,ELS,2014,2,7,43897
Farm107,ELS,2014,3,451,54703
Farm108,ELS,2013,1,464,35323
Farm108,ELS,2013,2,353,21993
Farm108,ELS,2013,3,39,29618
Farm108,ELS,2014,1,112,21485
Farm108,ELS,2014,2,214,5827
Farm108,ELS,2014,3,354,73158
Farm109,HLS,2013,1,380,85208
Farm109,HLS,2013,2,141,43887
Farm109,HLS,2013,3,340,97499
Farm109,HLS,2014,1,285,77485
Farm109,HLS,2014,2,421,90771
Farm109,HLS,2014,3,453,72966
Farm110,HLS,2013,1,389,33414
Farm110,HLS,2013,2,368,34126
Farm110,HLS,2013,3,266,29288
Farm110,HLS,2014,1,433,14241
Farm110,HLS,2014,2,397,74671
Farm110,HLS,2014,3,352,75041
Farm111,ELS,2013,1,80,5766
Farm111,ELS,2013,2,238,99585
Farm111,ELS,2013,3,396,92474
Farm111,ELS,2014,1,165,79513
Farm111,ELS,2014,2,220,85760
Farm111,ELS,2014,3,105,87660
Farm112,HLS,2013,1,445,86296
Farm112,HLS,2013,2,31,57198
Farm112,HLS,2013,3,22,59124
Farm112,HLS,2014,1,227,51067
Farm112,HLS,2014,2,471,97390
Farm112,HLS,2014,3,99,20470
Farm113,ELS,2013,1,395,53597
Farm113,ELS,2013,2,199,11707
Farm113,ELS,2013,3,449,38912
Farm113,ELS,2014,1,99,75507
Farm113,ELS,2014,2,469,56808
Farm113,ELS,2014,3,175,39004
Farm114,ELS,2013,1,42,50791
Farm114,ELS,2013,2,75,59305
Farm114,ELS,2013,3,266,69906
Farm114,ELS,2014,1,421,72934
Farm114,ELS,2014,2,98,83429
Farm114,ELS,2014,3,361,24930
Farm115,HLS,2013,1,446,95110
Farm115,HLS,2013,2,222,46644
Farm115,HLS,2013,3,396,82436
Farm115,HLS,2014,1,446,84540
Farm115,HLS,2014,2,359,70536
Farm115,HLS,2014,3,159,82362
Farm116,HLS,2013,1,437,25748
Farm116,HLS,2013,2,255,92180
Farm116,HLS,2013,3,482,24348
Farm116,HLS,2014,1,40,47416
Farm116,HLS,2014,2,76,57916
Farm116,HLS,2014,3,456,15993
Farm117,ELS,2013,1,231,51232
Farm117,ELS,2013,2,399,78548
Farm117,ELS,2013,3,404,22149
Farm117,ELS,2014,1,205,33529
Farm117,ELS,2014,2,376,95376
Farm117,ELS,2014,3,447,88456
Farm118,ELS,2013,1,298,31047
Farm118,ELS,2013,2,52,5800
Farm118,ELS,2013,3,278,58989
Farm118,ELS,2014,1,300,48181
Farm118,ELS,2014,2,466,15616
Farm118,ELS,2014,3,362,49259
Farm119,ELS,2013,1,445,49863
Farm119,ELS,2013,2,233,47547
Farm119,ELS,2013,3,413,38890
Farm119,ELS,2014,1,188,59372
Farm119,ELS,2014,2,399,42547
Farm119,ELS,2014,3,500,20497
Farm120,HLS,2013,1,6,61201
Farm120,HLS,2013,2,78,7716
Farm120,HLS,2013,3,399,69067
Farm120,HLS,2014,1,343,6433
Farm120,HLS,2014,2,21,40364
Farm120,HLS,2014,3,486,14643
Farm121,ELS,2013,1,491,21293
Farm121,ELS,2013,2,449,93813
Farm121,ELS,2013,3,65,17383
Farm121,ELS,2014,1,396,13985
Farm121,ELS,2014,2,268,88821
Farm121,ELS,2014,3,169,54314
Farm122,ELS,2013,1,214,34340
Farm122,ELS,2013,2,88,68792
Farm122,ELS,2013,3,109,30024
Farm122,ELS,2014,1,202,91572
Farm122,ELS,2014,2,24,47871
Farm122,ELS,2014,3,345,76149
Farm123,HLS,2013,1,62,79254
Farm123,HLS,2013,2,107,7081
Farm123,HLS,2013,3,94,91560
Farm123,HLS,2014,1,290,69326
Farm123,HLS,2014,2,35,49031
Farm123,HLS,2014,3,79,20756
Farm124,ELS,2013,1,489,15582
Farm124,ELS,2013,2,56,54060
