Farm,Type,Year,Round,Bees,Floral
Farm19,ELS,2013,1,132,13804
Farm19,ELS,2013,2,43,59457
Farm19,ELS,2013,3,150,84796
Farm19,ELS,2014,1,196,56770
Farm19,ELS,2014,2,481,98108
Farm19,ELS,2014,3,65,95695
Farm2,HLS,2013,1,418,13234
Farm2,HLS,2013,2,163,38878
Farm2,HLS,2013,3,419,62014
Farm2,HLS,2014,1,449,81503
Farm2,HLS,2014,2,146,83103
Farm2,HLS,2014,3,245,11063
Farm4,HLS,2013,1,118,24675
Farm4,HLS,2013,2,205,83099
Farm4,HLS,2013,3,271,30743
Farm4,HLS,2014,1,33,37839
Farm4,HLS,2014,2,65,85586
Farm4,HLS,2014,3,129,20373
Farm5,ELS,2013,1,374,72015
Farm5,ELS,2013,2,93,16934
Farm5,ELS,2013,3,250,70652
Farm5,ELS,2014,1,355,16299
Farm5,ELS,2014,2,184,84196
Farm5,ELS,2014,3,309,51413
Farm6,ELS,2013,1,6,62533
Farm6,ELS,2013,2,494,13183
Farm6,ELS,2013,3,201,29455
Farm6,ELS,2014,1,311,78461
Farm6,ELS,2014,2,421,11585
Farm6,ELS,2014,3,18,95386
Farm7,ELS,2013,1,72,71465
Farm7,ELS,2013,2,98,73312
Farm7,ELS,2013,3,391,96894
Farm7,ELS,2014,1,122,40697
Farm7,ELS,2014,2,131,21949
Farm7,ELS,2014,3,264,98506
Farm8,HLS,2013,1,447,22048
Farm8,HLS,2013,2,172,46820
Farm8,HLS,2013,3,315,21297
Farm8,HLS,2014,1,327,42558
Farm8,HLS,2014,2,120,92025
Farm8,HLS,2014,3,292,72767
Farm9,HLS,2013,1,408,98601
Farm9,HLS,2013,2,121,72888
Farm9,HLS,2013,3,431,15316
Farm9,HLS,2014,1,392,10832
Farm9,HLS,2014,2,325,80298
Farm9,HLS,2014,3,171,93902
Farm20,HLS,2013,1,264,59316
Farm20,HLS,2013,2,21,89478
Farm20,HLS,2013,3,36,93841
Farm20,HLS,2014,1,280,64902
Farm20,HLS,2014,2,271,45640
Farm20,HLS,2014,3,132,66107
Farm21,ELS,2013,1,314,80905
Farm21,ELS,2013,2,177,57762
Farm21,ELS,2013,3,414,18322
Farm21,ELS,2014,1,203,52015
Farm21,ELS,2014,2,469,83611
Farm21,ELS,2014,3,206,59960
Farm22,ELS,2013,1,484,11827
Farm22,ELS,2013,2,241,6531
Farm22,ELS,2013,3,488,63459
Farm22,ELS,2014,1,447,91165
Farm22,ELS,2014,2,212,6865
Farm22,ELS,2014,3,45,88598
Farm23,HLS,2013,1,372,54573
Farm23,HLS,2013,2,5,76258
Farm23,HLS,2013,3,65,17909
Farm23,HLS,2014,1,210,11626
Farm23,HLS,2014,2,169,66627
Farm23,HLS,2014,3,343,66800
Farm24,HLS,2013,1,86,13114
Farm24,HLS,2013,2,401,87555
Farm24,HLS,2013,3,92,11671
Farm24,HLS,2014,1,69,88515
Farm24,HLS,2014,2,458,43005
Farm24,HLS,2014,3,85,98603
Farm25,HLS,2013,1,328,91958
Farm25,HLS,2013,2,317,8571
Farm25,HLS,2013,3,491,32888
Farm25,HLS,2014,1,396,52745
Farm25,HLS,2014,2,66,50094
Farm25,HLS,2014,3,381,22351
Farm26,HLS,2013,1,132,12088
Farm26,HLS,2013,2,489,8142
Farm26,HLS,2013,3,133,20633
Farm26,HLS,2014,1,98,91466
Farm26,HLS,2014,2,61,20692
Farm26,HLS,2014,3,86,28256
Farm27,ELS,2013,1,296,76950
Farm27,ELS,2013,2,433,63152
Farm27,ELS,2013,3,216,27260
Farm27,ELS,2014,1,338,99820
Farm27,ELS,2014,2,449,24730
Farm27,ELS,2014,3,149,69046
Farm28,HLS,2013,1,123,81714
Farm28,HLS,2013,2,220,98261
Farm28,HLS,2013,3,439,38016
Farm28,HLS,2014,1,70,59371
Farm28,HLS,2014,2,304,96066
Farm28,HLS,2014,3,356,63839
Farm29,ELS,2013,1,53,65669
Farm29,ELS,2013,2,23,63225
Farm29,ELS,2013,3,176,99027
Farm29,ELS,2014,1,399,60521
Farm29,ELS,2014,2,199,30116
Farm29,ELS,2014,3,233,55074
Farm30,ELS,2013,1,96,25099
Farm30,ELS,2013,2,210,87792
Farm30,ELS,2013,3,172,64844
Farm30,ELS,2014,1,445,44622
Farm30,ELS,2014,2,337,93826
Farm30,ELS,2014,3,406,29996
Farm31,HLS,2013,1,132,35020
Farm31,HLS,2013,2,203,27041
Farm31,HLS,2013,3,401,23500
Farm31,HLS,2014,1,229,14483
Farm31,HLS,2014,2,350,46728
Farm31,HLS,2014,3,431,39002
Farm32,HLS,2013,1,497,96530
Farm32,HLS,2013,2,128,79545
Farm32,HLS,2013,3,323,95421
Farm32,HLS,2014,1,122,12466
Farm32,HLS,2014,2,171,20514
Farm32,HLS,2014,3,384,61730
Farm33,HLS,2013,1,316,72856
Farm33,HLS,2013,2,463,21131
Farm33,HLS,2013,3,71,44110
Farm33,HLS,2014,1,214,33193
Farm33,HLS,2014,2,399,55044
Farm33,HLS,2014,3,354,30017
Farm34,ELS,2013,1,134,54176
Farm34,ELS,2013,2,287,87607
Farm34,ELS,2013,3,349,98780
Farm34,ELS,2014,1,311,66996
Farm34,ELS,2014,2,423,29240
Farm34,ELS,2014,3,54,85304
Farm35,ELS,2013,1,169,95912
Farm35,ELS,2013,2,233,22251
Farm35,ELS,2013,3,426,64048
Farm35,ELS,2014,1,472,91804
Farm35,ELS,2014,2,23,63227
Farm35,ELS,2014,3,66,97497
Farm36,HLS,2013,1,49,97443
Farm36,HLS,2013,2,16,73340
Farm36,HLS,2013,3,369,67066
Farm36,HLS,2014,1,118,38147
Farm36,HLS,2014,2,283,22897
Farm36,HLS,2014,3,214,66513
Farm37,HLS,2013,1,227,12830
Farm37,HLS,2013,2,32,79268
Farm37,HLS,2013,3,315,28572
Farm37,HLS,2014,1,330,11008
Farm37,HLS,2014,2,108,11555
Farm37,HLS,2014,3,23,41232
Farm38,ELS,2013,1,471,22702
Farm38,ELS,2013,2,169,54968
Farm38,ELS,2013,3,48,29853
Farm38,ELS,2014,1,97,64764
Farm38,ELS,2014,2,145,18417
Farm38,ELS,2014,3,237,19547
Farm39,HLS,2013,1,445,43477
Farm39,HLS,2013,2,21,39187
Farm39,HLS,2013,3,485,65282
Farm39,HLS,2014,1,30,58885
Farm39,HLS,2014,2,230,63042
Farm39,HLS,2014,3,168,97105
Farm40,HLS,2013,1,56,20656
Farm40,HLS,2013,2,344,60374
Farm40,HLS,2013,3,439,20038
Farm40,HLS,2014,1,127,78214
Farm40,HLS,2014,2,110,47731
Farm40,HLS,2014,3,163,68323
Farm41,ELS,2013,1,453,80129
Farm41,ELS,2013,2,269,16492
Farm41,ELS,2013,3,398,58465
Farm41,ELS,2014,1,131,39138
Farm41,ELS,2014,2,80,43085
Farm41,ELS,2014,3,424,95013
Farm42,HLS,2013,1,69,30994
Farm42,HLS,2013,2,73,76016
Farm42,HLS,2013,3,132,7217
Farm42,HLS,2014,1,154,11365
Farm42,HLS,2014,2,356,27528
Farm42,HLS,2014,3,283,21922
Farm43,HLS,2013,1,169,76944
Farm43,HLS,2013,2,213,85988
Farm43,HLS,2013,3,68,33973
Farm43,HLS,2014,1,330,14815
Farm43,HLS,2014,2,436,72673
Farm43,HLS,2014,3,347,12599
Farm44,ELS,2013,1,286,60840
Farm44,ELS,2013,2,184,94197
Farm44,ELS,2013,3,461,31692
Farm44,ELS,2014,1,381,33199
Farm44,ELS,2014,2,373,5206
Farm44,ELS,2014,3,454,12690
Farm45,HLS,2013,1,409,61556
Farm45,HLS,2013,2,373,41852
Farm45,HLS,2013,3,287,5034
Farm45,HLS,2014,1,271,89275
Farm45,HLS,2014,2,337,86292
Farm45,HLS,2014,3,394,29977
Farm46,HLS,2013,1,71,26702
Farm46,HLS,2013,2,274,40226
Farm46,HLS,2013,3,266,50258
Farm46,HLS,2014,1,222,75902
Farm46,HLS,2014,2,206,43007
Farm46,HLS,2014,3,71,41528
Farm47,ELS,2013,1,491,40684
Farm47,ELS,2013,2,175,26907
Farm47,ELS,2013,3,402,14349
Farm47,ELS,2014,1,39,91530
Farm47,ELS,2014,2,126,88285
Farm47,ELS,2014,3,431,77595
Farm48,ELS,2013,1,478,8525
Farm48,ELS,2013,2,281,27988
Farm48,ELS,2013,3,470,89319
Farm48,ELS,2014,1,311,53457
Farm48,ELS,2014,2,469,86473
Farm48,ELS,2014,3,142,28830
Farm49,ELS,2013,1,57,25606
Farm49,ELS,2013,2,3,10364
Farm49,ELS,2013,3,128,54694
Farm49,ELS,2014,1,479,26689
Farm49,ELS,2014,2,452,34462
Farm49,ELS,2014,3,388,98755
Farm50,HLS,2013,1,455,31402
Farm50,HLS,2013,2,220,12298
Farm50,HLS,2013,3,109,77417
Farm50,HLS,2014,1,133,54772
Farm50,HLS,2014,2,200,92765
Farm50,HLS,2014,3,113,77238
Farm51,HLS,2013,1,191,66199
Farm51,HLS,2013,2,349,34981
Farm51,HLS,2013,3,275,19907
Farm51,HLS,2014,1,381,64120
Farm51,HLS,2014,2,76,92180
Farm51,HLS,2014,3,448,91749
Farm52,ELS,2013,1,270,83698
Farm52,ELS,2013,2,33,62377
Farm52,ELS,2013,3,28,6815
Farm52,ELS,2014,1,184,69506
Farm52,ELS,2014,2,51,23939
Farm52,ELS,2014,3,443,73918
Farm53,ELS,2013,1,217,75847
Farm53,ELS,2013,2,311,21629
Farm53,ELS,2013,3,113,5081
Farm53,ELS,2014,1,56,66273
Farm53,ELS,2014,2,358,74501
Farm53,ELS,2014,3,240,83799
Farm54,HLS,2013,1,321,98188
Farm54,HLS,2013,2,33,45743
Farm54,HLS,2013,3,226,72433
Farm54,HLS,2014,1,149,14029
Farm54,HLS,2014,2,283,99414
Farm54,HLS,2014,3,329,21029
Farm55,ELS,2013,1,279,81502
Farm55,ELS,2013,2,224,68451
Farm55,ELS,2013,3,143,53453
Farm55,ELS,2014,1,1,13643
Farm55,ELS,2014,2,17,80246
Farm55,ELS,2014,3,45,40850
Farm56,HLS,2013,1,314,94944
Farm56,HLS,2013,2,30,74730
Farm56,HLS,2013,3,88,48864
Farm56,HLS,2014,1,94,12459
Farm56,HLS,2014,2,280,16263
Farm56,HLS,2014,3,346,22748
Farm57,HLS,2013,1,210,81639
Farm57,HLS,2013,2,461,58080
Farm57,HLS,2013,3,400,59977
Farm57,HLS,2014,1,312,55393
Farm57,HLS,2014,2,232,45919
Farm57,HLS,2014,3,96,49746
Farm58,HLS,2013,1,333,99304
Farm58,HLS,2013,2,177,30110
Farm58,HLS,2013,3,328,45380
Farm58,HLS,2014,1,460,12098
Farm58,HLS,2014,2,257,5580
Farm58,HLS,2014,3,231,21272
Farm59,ELS,2013,1,496,24145
Farm59,ELS,2013,2,197,47618
Farm59,ELS,2013,3,32,80454
Farm59,ELS,2014,1,260,61925
Farm59,ELS,2014,2,97,61409
Farm59,ELS,2014,3,28,93834
Farm60,HLS,2013,1,8,72891
Farm60,HLS,2013,2,470,79345
Farm60,HLS,2013,3,172,41889
Farm60,HLS,2014,1,213,81161
Farm60,HLS,2014,2,170,93934
Farm60,HLS,2014,3,135,46752
Farm61,HLS,2013,1,481,38912
Farm61,HLS,2013,2,210,34295
Farm61,HLS,2013,3,84,98979
Farm61,HLS,2014,1,321,82903
Farm61,HLS,2014,2,324,7222
Farm61,HLS,2014,3,68,8256
Farm62,HLS,2013,1,461,27470
Farm62,HLS,2013,2,291,14802
Farm62,HLS,2013,3,210,37377
Farm62,HLS,2014,1,203,80000
Farm62,HLS,2014,2,157,97365
Farm62,HLS,2014,3,256,85034
Farm63,ELS,2013,1,387,92492
Farm63,ELS,2013,2,477,6801
Farm63,ELS,2013,3,496,48804
Farm63,ELS,2014,1,97,96203
Farm63,ELS,2014,2,383,64857
Farm63,ELS,2014,3,172,25871
Farm64,HLS,2013,1,301,59947
Farm64,HLS,2013,2,257,37646
Farm64,HLS,2013,3,35,31796
Farm64,HLS,2014,1,315,95491
Farm64,HLS,2014,2,460,36979
Farm64,HLS,2014,3,436,74115
Farm65,HLS,2013,1,236,31720
Farm65,HLS,2013,2,80,76548
Farm65,HLS,2013,3,98,14937
Farm65,HLS,2014,1,407,38320
Farm65,HLS,2014,2,267,51532
Farm65,HLS,2014,3,177,42655
Farm66,ELS,2013,1,361,46315
Farm66,ELS,2013,2,100,49739
Farm66,ELS,2013,3,36,72048
Farm66,ELS,2014,1,411,78395
Farm66,ELS,2014,2,300,36075
Farm66,ELS,2014,3,153,12011
Farm67,ELS,2013,1,341,30369
Farm67,ELS,2013,2,37,44006
Farm67,ELS,2013,3,291,42641
Farm67,ELS,2014,1,227,52106
Farm67,ELS,2014,2,233,59838
Farm67,ELS,2014,3,153,96618
Farm68,HLS,2013,1,349,11724
Farm68,HLS,2013,2,450,78295
Farm68,HLS,2013,3,28,15612
Farm68,HLS,2014,1,218,82310
Farm68,HLS,2014,2,409,73995
