Farm,Type,Year,Round,Bees,Floral
Farm37,ELS,2014,2,362,23953
Farm37,ELS,2014,3,417,5797
Farm38,ELS,2013,1,306,41121
Farm38,ELS,2013,2,441,5913
Farm38,ELS,2013,3,52,51717
Farm38,ELS,2014,1,236,58941
Farm38,ELS,2014,2,119,93384
Farm38,ELS,2014,3,117,42254
Farm39,ELS,2013,1,34,61697
Farm39,ELS,2013,2,113,61080
Farm39,ELS,2013,3,47,44140
Farm39,ELS,2014,1,2,14967
Farm39,ELS,2014,2,479,24799
Farm39,ELS,2014,3,372,40525
Farm40,HLS,2013,1,440,16174
Farm40,HLS,2013,2,60,39966
Farm40,HLS,2013,3,101,39762
Farm40,HLS,2014,1,286,83806
Farm40,HLS,2014,2,259,20011
Farm40,HLS,2014,3,52,73153
Farm41,HLS,2013,1,320,18491
Farm41,HLS,2013,2,370,91809
Farm41,HLS,2013,3,415,31202
Farm41,HLS,2014,1,52,85650
Farm41,HLS,2014,2,214,32896
Farm41,HLS,2014,3,340,10174
Farm42,HLS,2013,1,236,72222
Farm42,HLS,2013,2,192,47245
Farm42,HLS,2013,3,463,49364
Farm42,HLS,2014,1,105,13067
Farm42,HLS,2014,2,301,24554
Farm42,HLS,2014,3,304,69800
Farm43,ELS,2013,1,423,21077
Farm43,ELS,2013,2,130,69187
Farm43,ELS,2013,3,180,42892
Farm43,ELS,2014,1,84,88629
Farm43,ELS,2014,2,150,49410
Farm43,ELS,2014,3,160,81745
Farm44,ELS,2013,1,68,31677
Farm44,ELS,2013,2,279,68377
Farm44,ELS,2013,3,233,46708
Farm44,ELS,2014,1,466,28134
Farm44,ELS,2014,2,133,61035
Farm44,ELS,2014,3,482,98199
Farm45,ELS,2013,1,145,11565
Farm45,ELS,2013,2,231,99870
Farm45,ELS,2013,3,401,69864
Farm45,ELS,2014,1,126,18706
Farm45,ELS,2014,2,451,21503
Farm45,ELS,2014,3,126,60020
Farm46,HLS,2013,1,232,27082
Farm46,HLS,2013,2,314,87953
Farm46,HLS,2013,3,439,39059
Farm46,HLS,2014,1,115,83551
Farm46,HLS,2014,2,195,50576
Farm46,HLS,2014,3,247,55075
Farm47,HLS,2013,1,302,34279
Farm47,HLS,2013,2,124,31143
Farm47,HLS,2013,3,460,53772
Farm47,HLS,2014,1,144,97112
Farm47,HLS,2014,2,452,14148
Farm47,HLS,2014,3,439,50415
Farm48,ELS,2013,1,116,21116
Farm48,ELS,2013,2,246,51182
Farm48,ELS,2013,3,455,61888
Farm48,ELS,2014,1,456,71846
Farm48,ELS,2014,2,216,79273
Farm48,ELS,2014,3,202,44553
Farm49,ELS,2013,1,255,9795
Farm49,ELS,2013,2,102,50895
Farm49,ELS,2013,3,62,55022
Farm49,ELS,2014,1,308,75667
Farm49,ELS,2014,2,110,12090
Farm49,ELS,2014,3,23,66535
Farm50,HLS,2013,1,175,38082
Farm50,HLS,2013,2,358,38653
Farm50,HLS,2013,3,277,55839
Farm50,HLS,2014,1,425,72171
Farm50,HLS,2014,2,254,86803
Farm50,HLS,2014,3,213,5650
Farm51,HLS,2013,1,142,14826
Farm51,HLS,2013,2,215,91768
Farm51,HLS,2013,3,417,28246
Farm51,HLS,2014,1,250,25004
Farm51,HLS,2014,2,81,84996
Farm51,HLS,2014,3,235,84881
Farm52,HLS,2013,1,313,81370
Farm52,HLS,2013,2,383,68367
Farm52,HLS,2013,3,19,12324
Farm52,HLS,2014,1,376,36926
Farm52,HLS,2014,2,264,73563
Farm52,HLS,2014,3,389,29967
Farm53,ELS,2013,1,484,47681
Farm53,ELS,2013,2,78,13091
Farm53,ELS,2013,3,450,31540
Farm53,ELS,2014,1,100,74231
Farm53,ELS,2014,2,117,48151
Farm53,ELS,2014,3,490,46923
Farm54,HLS,2013,1,211,5643
Farm54,HLS,2013,2,10,46830
Farm54,HLS,2013,3,397,14784
Farm54,HLS,2014,1,96,84553
Farm54,HLS,2014,2,357,24928
Farm54,HLS,2014,3,381,7311
Farm55,HLS,2013,1,246,59961
Farm55,HLS,2013,2,311,98231
Farm55,HLS,2013,3,302,38604
Farm55,HLS,2014,1,269,14248
Farm55,HLS,2014,2,434,21888
Farm55,HLS,2014,3,433,17238
Farm56,HLS,2013,1,21,5396
Farm56,HLS,2013,2,214,72405
Farm56,HLS,2013,3,151,58103
Farm56,HLS,2014,1,47,32951
Farm56,HLS,2014,2,239,84061
Farm56,HLS,2014,3,345,53165
Farm57,HLS,2013,1,389,29636
Farm57,HLS,2013,2,111,87812
Farm57,HLS,2013,3,406,35880
Farm57,HLS,2014,1,320,68344
Farm57,HLS,2014,2,392,73081
Farm57,HLS,2014,3,245,58178
Farm58,HLS,2013,1,384,13265
Farm58,HLS,2013,2,271,15397
Farm58,HLS,2013,3,464,73373
Farm58,HLS,2014,1,404,75149
Farm58,HLS,2014,2,321,48743
Farm58,HLS,2014,3,463,10303
Farm59,ELS,2013,1,35,75893
Farm59,ELS,2013,2,388,92456
Farm59,ELS,2013,3,473,91676
Farm59,ELS,2014,1,245,51679
Farm59,ELS,2014,2,321,26665
Farm59,ELS,2014,3,168,80640
Farm60,ELS,2013,1,332,14934
Farm60,ELS,2013,2,175,30004
Farm60,ELS,2013,3,4,40841
Farm60,ELS,2014,1,161,31038
Farm60,ELS,2014,2,181,39240
Farm60,ELS,2014,3,387,71700
Farm61,HLS,2013,1,157,65688
Farm61,HLS,2013,2,235,33148
Farm61,HLS,2013,3,453,22022
Farm61,HLS,2014,1,462,25905
Farm61,HLS,2014,2,95,79238
Farm61,HLS,2014,3,126,63973
Farm62,ELS,2013,1,127,78789
Farm62,ELS,2013,2,96,8454
Farm62,ELS,2013,3,361,12236
Farm62,ELS,2014,1,11,82699
Farm62,ELS,2014,2,135,68272
Farm62,ELS,2014,3,216,98508
Farm63,ELS,2013,1,216,23784
Farm63,ELS,2013,2,243,11805
Farm63,ELS,2013,3,224,49409
Farm63,ELS,2014,1,420,81126
Farm63,ELS,2014,2,273,19334
Farm63,ELS,2014,3,99,16615
Farm64,ELS,2013,1,211,52451
Farm64,ELS,2013,2,7,68202
Farm64,ELS,2013,3,164,36173
Farm64,ELS,2014,1,266,5695
Farm64,ELS,2014,2,392,82041
Farm64,ELS,2014,3,149,91498
Farm65,HLS,2013,1,152,44067
Farm65,HLS,2013,2,75,53394
Farm65,HLS,2013,3,275,84398
Farm65,HLS,2014,1,307,22858
Farm65,HLS,2014,2,53,6245
Farm65,HLS,2014,3,128,76999
Farm66,ELS,2013,1,388,37174
Farm66,ELS,2013,2,338,78262
Farm66,ELS,2013,3,133,86012
Farm66,ELS,2014,1,367,39992
Farm66,ELS,2014,2,488,90206
Farm66,ELS,2014,3,171,55858
Farm67,ELS,2013,1,126,29438
Farm67,ELS,2013,2,239,9218
Farm67,ELS,2013,3,431,48317
Farm67,ELS,2014,1,471,99046
Farm67,ELS,2014,2,115,10451
Farm67,ELS,2014,3,134,27342
Farm68,HLS,2013,1,500,63636
Farm68,HLS,2013,2,239,24710
Farm68,HLS,2013,3,262,24437
Farm68,HLS,2014,1,499,91777
Farm68,HLS,2014,2,76,76092
Farm68,HLS,2014,3,349,68913
Farm69,ELS,2013,1,157,9204
Farm69,ELS,2013,2,403,48904
Farm69,ELS,2013,3,291,6981
Farm69,ELS,2014,1,462,66821
Farm69,ELS,2014,2,110,42764
Farm69,ELS,2014,3,446,74666
Farm70,ELS,2013,1,465,85237
Farm70,ELS,2013,2,329,6566
Farm70,ELS,2013,3,169,5434
Farm70,ELS,2014,1,210,8931
Farm70,ELS,2014,2,406,50684
Farm70,ELS,2014,3,339,75933
Farm71,HLS,2013,1,462,96657
Farm71,HLS,2013,2,269,68346
Farm71,HLS,2013,3,180,30402
Farm71,HLS,2014,1,186,85464
Farm71,HLS,2014,2,393,9898
Farm71,HLS,2014,3,452,75800
Farm72,ELS,2013,1,475,75479
Farm72,ELS,2013,2,436,44248
Farm72,ELS,2013,3,415,28494
Farm72,ELS,2014,1,211,56140
Farm72,ELS,2014,2,326,7173
Farm72,ELS,2014,3,424,75729
Farm73,ELS,2013,1,453,63350
Farm73,ELS,2013,2,190,56378
Farm73,ELS,2013,3,118,32853
Farm73,ELS,2014,1,397,32691
Farm73,ELS,2014,2,43,42020
Farm73,ELS,2014,3,23,95830
Farm74,ELS,2013,1,129,31988
Farm74,ELS,2013,2,453,7114
Farm74,ELS,2013,3,386,75459
Farm74,ELS,2014,1,186,73831
Farm74,ELS,2014,2,84,99593
Farm74,ELS,2014,3,286,57506
Farm75,ELS,2013,1,479,67069
Farm75,ELS,2013,2,280,94393
Farm75,ELS,2013,3,403,16110
Farm75,ELS,2014,1,126,46439
Farm75,ELS,2014,2,255,44762
Farm75,ELS,2014,3,215,93221
Farm76,HLS,2013,1,448,62885
Farm76,HLS,2013,2,135,92506
Farm76,HLS,2013,3,158,90126
Farm76,HLS,2014,1,422,78602
Farm76,HLS,2014,2,247,34829
Farm76,HLS,2014,3,205,38843
Farm77,ELS,2013,1,249,89985
Farm77,ELS,2013,2,310,68239
Farm77,ELS,2013,3,285,99392
Farm77,ELS,2014,1,334,42765
Farm77,ELS,2014,2,58,65641
Farm77,ELS,2014,3,27,89107
Farm78,HLS,2013,1,298,70904
Farm78,HLS,2013,2,32,65998
Farm78,HLS,2013,3,275,15513
Farm78,HLS,2014,1,167,33580
Farm78,HLS,2014,2,65,26713
Farm78,HLS,2014,3,297,32009
Farm79,ELS,2013,1,421,56851
Farm79,ELS,2013,2,190,64052
Farm79,ELS,2013,3,113,56535
Farm79,ELS,2014,1,183,55234
Farm79,ELS,2014,2,87,57102
Farm79,ELS,2014,3,128,65952
Farm80,HLS,2013,1,267,71759
Farm80,HLS,2013,2,334,12603
Farm80,HLS,2013,3,75,74181
Farm80,HLS,2014,1,200,52760
Farm80,HLS,2014,2,333,98948
Farm80,HLS,2014,3,287,23375
Farm81,HLS,2013,1,361,15064
Farm81,HLS,2013,2,225,50061
Farm81,HLS,2013,3,347,65491
Farm81,HLS,2014,1,37,83494
Farm81,HLS,2014,2,341,9203
Farm81,HLS,2014,3,187,39117
Farm82,ELS,2013,1,307,86476
Farm82,ELS,2013,2,42,64182
Farm82,ELS,2013,3,247,76810
Farm82,ELS,2014,1,393,10842
Farm82,ELS,2014,2,234,9961
Farm82,ELS,2014,3,218,50451
Farm83,ELS,2013,1,445,42088
Farm83,ELS,2013,2,333,90832
Farm83,ELS,2013,3,236,89225
Farm83,ELS,2014,1,322,39117
Farm83,ELS,2014,2,348,69342
Farm83,ELS,2014,3,436,66354
Farm84,ELS,2013,1,354,21232
Farm84,ELS,2013,2,163,84930
Farm84,ELS,2013,3,223,70297
Farm84,ELS,2014,1,37,78280
Farm84,ELS,2014,2,138,30497
Farm84,ELS,2014,3,488,51331
Farm85,HLS,2013,1,300,50770
Farm85,HLS,2013,2,357,90585
Farm85,HLS,2013,3,191,85850
Farm85,HLS,2014,1,301,71833
Farm85,HLS,2014,2,298,26247
Farm85,HLS,2014,3,439,5178
Farm86,ELS,2013,1,379,34983
Farm86,ELS,2013,2,135,15908
Farm86,ELS,2013,3,168,52678
Farm86,ELS,2014,1,202,33154
Farm86,ELS,2014,2,38,95545
Farm86,ELS,2014,3,216,46930
Farm87,HLS,2013,1,391,77465
Farm87,HLS,2013,2,132,14315
Farm87,HLS,2013,3,305,74425
Farm87,HLS,2014,1,256,55836
Farm87,HLS,2014,2,129,74824
Farm87,HLS,2014,3,379,76344
Farm88,ELS,2013,1,130,19781
Farm88,ELS,2013,2,156,57978
Farm88,ELS,2013,3,41,71126
Farm88,ELS,2014,1,110,17210
Farm88,ELS,2014,2,317,59659
Farm88,ELS,2014,3,371,75123
Farm89,HLS,2013,1,446,44636
Farm89,HLS,2013,2,488,28371
Farm89,HLS,2013,3,390,20871
Farm89,HLS,2014,1,82,10365
Farm89,HLS,2014,2,489,14412
Farm89,HLS,2014,3,248,66084
Farm90,ELS,2013,1,382,8318
Farm90,ELS,2013,2,382,70438
Farm90,ELS,2013,3,135,91343
Farm90,ELS,2014,1,355,53656
Farm90,ELS,2014,2,243,77639
Farm90,ELS,2014,3,42,35039
Farm91,HLS,2013,1,221,88367
Farm91,HLS,2013,2,186,57325
Farm91,HLS,2013,3,395,25077
Farm91,HLS,2014,1,178,68308
Farm91,HLS,2014,2,398,53966
Farm91,HLS,2014,3,55,29981
Farm92,ELS,2013,1,454,6294
Farm92,ELS,2013,2,434,47833
Farm92,ELS,2013,3,43,31945
Farm92,ELS,2014,1,58,37417
Farm92,ELS,2014,2,136,25257
Farm92,ELS,2014,3,288,82483
Farm93,HLS,2013,1,473,55130
Farm93,HLS,2013,2,379,30149
Farm93,HLS,2013,3,422,74424
Farm93,HLS,2014,1,216,84466
Farm93,HLS,2014,2,233,69842
Farm93,HLS,2014,3,93,30837
Farm94,HLS,2013,1,198,53366
Farm94,HLS,2013,2,234,20777
Farm94,HLS,2013,3,226,82531
Farm94,HLS,2014,1,432,88739
Farm94,HLS,2014,2,183,25170
Farm94,HLS,2014,3,50,64194
Farm95,ELS,2013,1,126,93694
Farm95,ELS,2013,2,368,13260
Farm95,ELS,2013,3,416,21158
Farm95,ELS,2014,1,351,72655
Farm95,ELS,2014,2,359,63754
Farm95,ELS,2014,3,87,99779
Farm96,HLS,2013,1,483,83023
Farm96,HLS,2013,2,246,73542
Farm96,HLS,2013,3,178,35694
Farm96,HLS,2014,1,75,70051
Farm96,HLS,2014,2,123,45566
Farm96,HLS,2014,3,10,43635
Farm97,HLS,2013,1,284,53220
Farm97,HLS,2013,2,448,75352
Farm97,HLS,2013,3,188,45059
Farm97,HLS,2014,1,142,52050
Farm97,HLS,2014,2,219,99440
Farm97,HLS,2014,3,52,99355
Farm98,ELS,2013,1,449,46330
Farm98,ELS,2013,2,219,93311
Farm98,ELS,2013,3,67,49056
Farm98,ELS,2014,1,157,22167
Farm98,ELS,2014,2,153,19377
Farm98,ELS,2014,3,321,31647
Farm99,HLS,2013,1,87,20504
Farm99,HLS,2013,2,55,26813
Farm99,HLS,2013,3,70,62218
Farm99,HLS,2014,1,418,62316
Farm99,HLS,2014,2,27,76589
Farm99,HLS,2014,3,345,96781
Farm100,ELS,2013,1,268,44711
Farm100,ELS,2013,2,4,52420
Farm100,ELS,2013,3,364,39709
Farm100,ELS,2014,1,190,48762
Farm100,ELS,2014,2,496,13632
Farm100,ELS,2014,3,93,38615
Farm101,HLS,2013,1,104,20635
Farm101,HLS,2013,2,132,7249
Farm101,HLS,2013,3,290,73757
Farm101,HLS,2014,1,43,39053
Farm101,HLS,2014,2,15,92868
Farm101,HLS,2014,3,2,52223
Farm102,ELS,2013,1,241,62446
Farm102,ELS,2013,2,63,65049
Farm102,ELS,2013,3,402,26989
Farm102,ELS,2014,1,451,42937
Farm102,ELS,2014,2,307,43763
Farm102,ELS,2014,3,187,23761
Farm103,ELS,2013,1,39,38757
Farm103,ELS,2013,2,343,81510
Farm103,ELS,2013,3,157,30267
Farm103,ELS,2014,1,120,91474
Farm103,ELS,2014,2,351,76669
Farm103,ELS,2014,3,331,84171
Farm104,ELS,2013,1,239,42564
Farm104,ELS,2013,2,378,12531
Farm104,ELS,2013,3,395,19492
Farm104,ELS,2014,1,142,77333
Farm104,ELS,2014,2,424,86638
Farm104,ELS,2014,3,116,59866
Farm105,HLS,2013,1,34,17063
Farm105,HLS,2013,2,377,54039
Farm105,HLS,2013,3,241,26504
Farm105,HLS,2014,1,144,89666
Farm105,HLS,2014,2,450,94586
Farm105,HLS,2014,3,341,37400
Farm106,ELS,2013,1,380,37543
Farm106,ELS,2013,2,376,55073
Farm106,ELS,2013,3,224,16734
Farm106,ELS,2014,1,200,29914
Farm106,ELS,2014,2,289,14657
Farm106,ELS,2014,3,208,90414
Farm107,ELS,2013,1,427,73556
Farm107,ELS,2013,2,78,66890
Farm107,ELS,2013,3,493,55463
Farm107,ELS,2014,1,162,34783
Farm107,ELS,2014,2,192,26556
Farm107,ELS,2014,3,485,47262
Farm108,HLS,2013,1,133,66351
Farm108,HLS,2013,2,285,34354
Farm108,HLS,2013,3,130,68388
Farm108,HLS,2014,1,127,7111
Farm108,HLS,2014,2,277,98756
Farm108,HLS,2014,3,248,20512
Farm109,HLS,2013,1,199,84210
Farm109,HLS,2013,2,441,63338
Farm109,HLS,2013,3,198,8170
Farm109,HLS,2014,1,346,63443
Farm109,HLS,2014,2,275,70445
Farm109,HLS,2014,3,145,12858
Farm110,HLS,2013,1,374,51373
Farm110,HLS,2013,2,205,26511
Farm110,HLS,2013,3,129,15049
Farm110,HLS,2014,1,329,90974
Farm110,HLS,2014,2,308,50176
Farm110,HLS,2014,3,86,36504
Farm111,ELS,2013,1,407,94054
Farm111,ELS,2013,2,418,71598
Farm111,ELS,2013,3,48,34570
Farm111,ELS,2014,1,215,77327
Farm111,ELS,2014,2,141,24205
Farm111,ELS,2014,3,69,25397
Farm112,HLS,2013,1,241,67216
Farm112,HLS,2013,2,109,34661
Farm112,HLS,2013,3,438,27109
Farm112,HLS,2014,1,357,24434
Farm112,HLS,2014,2,286,70157
Farm112,HLS,2014,3,414,13990
Farm113,ELS,2013,1,169,61526
Farm113,ELS,2013,2,285,47872
Farm113,ELS,2013,3,178,29488
Farm113,ELS,2014,1,468,45526
Farm113,ELS,2014,2,499,25392
Farm113,ELS,2014,3,102,74784
Farm114,HLS,2013,1,303,8816
Farm114,HLS,2013,2,469,60394
Farm114,HLS,2013,3,101,85830
Farm114,HLS,2014,1,116,55780
Farm114,HLS,2014,2,55,13013
Farm114,HLS,2014,3,240,19866
Farm115,HLS,2013,1,21,11133
Farm115,HLS,2013,2,208,90360
Farm115,HLS,2013,3,439,28211
Farm115,HLS,2014,1,218,63497
Farm115,HLS,2014,2,182,28624
Farm115,HLS,2014,3,230,43723
Farm116,ELS,2013,1,192,62656
Farm116,ELS,2013,2,458,65594
Farm116,ELS,2013,3,168,13050
Farm116,ELS,2014,1,469,6612
Farm116,ELS,2014,2,178,89713
Farm116,ELS,2014,3,334,28721
Farm117,HLS,2013,1,480,44394
Farm117,HLS,2013,2,113,99147
Farm117,HLS,2013,3,430,68653
Farm117,HLS,2014,1,171,90833
Farm117,HLS,2014,2,158,26247
Farm117,HLS,2014,3,131,24184
Farm118,ELS,2013,1,15,91600
Farm118,ELS,2013,2,144,17639
Farm118,ELS,2013,3,344,57448
Farm118,ELS,2014,1,132,88261
Farm118,ELS,2014,2,429,55006
