Farm,Type,Year,Round,Bees,Floral
Farm34,HLS,2013,3,416,40209
Farm34,HLS,2014,1,343,86274
Farm34,HLS,2014,2,34,49418
Farm34,HLS,2014,3,272,50944
Farm35,HLS,2013,1,84,79765
Farm35,HLS,2013,2,344,86816
Farm35,HLS,2013,3,362,54934
Farm35,HLS,2014,1,457,38980
Farm35,HLS,2014,2,219,66716
Farm35,HLS,2014,3,446,26726
Farm36,HLS,2013,1,413,90733
Farm36,HLS,2013,2,397,88727
Farm36,HLS,2013,3,299,75011
Farm36,HLS,2014,1,462,17740
Farm36,HLS,2014,2,327,28434
Farm36,HLS,2014,3,99,59460
Farm37,ELS,2013,1,430,44610
Farm37,ELS,2013,2,47,36891
Farm37,ELS,2013,3,12,24765
Farm37,ELS,2014,1,39,41273
Farm37,ELS,2014,2,37,91860
Farm37,ELS,2014,3,99,44391
Farm38,HLS,2013,1,66,71149
Farm38,HLS,2013,2,201,6175
Farm38,HLS,2013,3,376,34833
Farm38,HLS,2014,1,380,28634
Farm38,HLS,2014,2,58,57468
Farm38,HLS,2014,3,57,75140
Farm39,ELS,2013,1,257,56182
Farm39,ELS,2013,2,159,29530
Farm39,ELS,2013,3,100,24297
Farm39,ELS,2014,1,452,66797
Farm39,ELS,2014,2,499,8248
Farm39,ELS,2014,3,232,86056
Farm40,HLS,2013,1,308,24529
Farm40,HLS,2013,2,367,69074
Farm40,HLS,2013,3,305,62243
Farm40,HLS,2014,1,338,32133
Farm40,HLS,2014,2,271,57811
Farm40,HLS,2014,3,261,54181
Farm41,ELS,2013,1,130,9346
Farm41,ELS,2013,2,12,72583
Farm41,ELS,2013,3,34,31825
Farm41,ELS,2014,1,130,50347
Farm41,ELS,2014,2,414,60813
Farm41,ELS,2014,3,207,64092
Farm42,ELS,2013,1,387,42631
Farm42,ELS,2013,2,485,51390
Farm42,ELS,2013,3,299,35202
Farm42,ELS,2014,1,269,73669
Farm42,ELS,2014,2,242,41386
Farm42,ELS,2014,3,303,25379
Farm43,HLS,2013,1,471,23659
Farm43,HLS,2013,2,244,27233
Farm43,HLS,2013,3,65,17183
Farm43,HLS,2014,1,432,39098
Farm43,HLS,2014,2,44,40909
Farm43,HLS,2014,3,470,25872
Farm44,HLS,2013,1,431,99855
Farm44,HLS,2013,2,83,57903
Farm44,HLS,2013,3,102,64103
Farm44,HLS,2014,1,460,7103
Farm44,HLS,2014,2,39,57029
Farm44,HLS,2014,3,349,82489
Farm45,HLS,2013,1,316,21822
Farm45,HLS,2013,2,460,90176
Farm45,HLS,2013,3,224,62106
Farm45,HLS,2014,1,405,27209
Farm45,HLS,2014,2,177,19842
Farm45,HLS,2014,3,361,25268
Farm46,ELS,2013,1,13,12048
Farm46,ELS,2013,2,213,96904
Farm46,ELS,2013,3,106,25716
Farm46,ELS,2014,1,230,93329
Farm46,ELS,2014,2,166,21425
Farm46,ELS,2014,3,69,67389
Farm47,ELS,2013,1,292,29468
Farm47,ELS,2013,2,236,23328
Farm47,ELS,2013,3,332,18485
Farm47,ELS,2014,1,62,55028
Farm47,ELS,2014,2,374,74687
Farm47,ELS,2014,3,289,72881
Farm48,ELS,2013,1,393,5880
Farm48,ELS,2013,2,348,33742
Farm48,ELS,2013,3,87,60875
Farm48,ELS,2014,1,427,75450
Farm48,ELS,2014,2,458,92630
Farm48,ELS,2014,3,479,86816
Farm49,ELS,2013,1,113,79221
Farm49,ELS,2013,2,451,6526
Farm49,ELS,2013,3,45,12141
Farm49,ELS,2014,1,356,56486
Farm49,ELS,2014,2,139,64567
Farm49,ELS,2014,3,279,80091
Farm50,ELS,2013,1,316,78678
Farm50,ELS,2013,2,356,62866
Farm50,ELS,2013,3,99,91856
Farm50,ELS,2014,1,407,36495
Farm50,ELS,2014,2,339,25263
Farm50,ELS,2014,3,271,99648
Farm51,ELS,2013,1,172,93386
Farm51,ELS,2013,2,477,54259
Farm51,ELS,2013,3,217,72756
Farm51,ELS,2014,1,327,64409
Farm51,ELS,2014,2,201,21274
Farm51,ELS,2014,3,81,26395
Farm52,HLS,2013,1,317,66922
Farm52,HLS,2013,2,232,91404
Farm52,HLS,2013,3,102,57727
Farm52,HLS,2014,1,478,62459
Farm52,HLS,2014,2,119,54084
Farm52,HLS,2014,3,344,73096
Farm53,ELS,2013,1,329,79762
Farm53,ELS,2013,2,33,85456
Farm53,ELS,2013,3,138,38721
Farm53,ELS,2014,1,348,55003
Farm53,ELS,2014,2,135,52060
Farm53,ELS,2014,3,494,23677
Farm54,ELS,2013,1,96,72559
Farm54,ELS,2013,2,288,20188
Farm54,ELS,2013,3,306,45073
Farm54,ELS,2014,1,27,36202
Farm54,ELS,2014,2,279,18741
Farm54,ELS,2014,3,84,23228
Farm55,HLS,2013,1,186,29130
Farm55,HLS,2013,2,200,49714
Farm55,HLS,2013,3,249,35656
Farm55,HLS,2014,1,128,89046
Farm55,HLS,2014,2,25,91371
Farm55,HLS,2014,3,421,74074
Farm56,HLS,2013,1,142,13594
Farm56,HLS,2013,2,316,24825
Farm56,HLS,2013,3,292,55908
Farm56,HLS,2014,1,180,25087
Farm56,HLS,2014,2,167,26261
Farm56,HLS,2014,3,404,57921
Farm57,HLS,2013,1,435,22309
Farm57,HLS,2013,2,284,76714
Farm57,HLS,2013,3,154,89107
Farm57,HLS,2014,1,384,87363
Farm57,HLS,2014,2,210,64222
Farm57,HLS,2014,3,92,86666
Farm58,HLS,2013,1,198,27586
Farm58,HLS,2013,2,346,64054
Farm58,HLS,2013,3,495,32924
Farm58,HLS,2014,1,487,49572
Farm58,HLS,2014,2,453,73542
Farm58,HLS,2014,3,163,15739
Farm59,HLS,2013,1,189,81815
Farm59,HLS,2013,2,139,84317
Farm59,HLS,2013,3,459,75341
Farm59,HLS,2014,1,171,48179
Farm59,HLS,2014,2,85,86758
Farm59,HLS,2014,3,378,63824
Farm60,ELS,2013,1,403,5540
Farm60,ELS,2013,2,465,34767
Farm60,ELS,2013,3,288,15194
Farm60,ELS,2014,1,50,87381
Farm60,ELS,2014,2,424,83804
Farm60,ELS,2014,3,276,48143
Farm61,HLS,2013,1,126,28019
Farm61,HLS,2013,2,33,47823
Farm61,HLS,2013,3,381,13863
Farm61,HLS,2014,1,338,80436
Farm61,HLS,2014,2,69,50253
Farm61,HLS,2014,3,95,66047
Farm62,ELS,2013,1,201,99810
Farm62,ELS,2013,2,372,59081
Farm62,ELS,2013,3,106,25131
Farm62,ELS,2014,1,98,69394
Farm62,ELS,2014,2,119,28712
Farm62,ELS,2014,3,334,45274
Farm63,ELS,2013,1,55,83187
Farm63,ELS,2013,2,166,73245
Farm63,ELS,2013,3,295,22307
Farm63,ELS,2014,1,357,70947
Farm63,ELS,2014,2,139,78826
Farm63,ELS,2014,3,413,67335
Farm64,HLS,2013,1,17,31533
Farm64,HLS,2013,2,451,74289
Farm64,HLS,2013,3,309,51783
Farm64,HLS,2014,1,318,19506
Farm64,HLS,2014,2,385,76641
Farm64,HLS,2014,3,320,19153
Farm65,ELS,2013,1,207,18694
Farm65,ELS,2013,2,165,70372
Farm65,ELS,2013,3,161,51155
Farm65,ELS,2014,1,442,12967
Farm65,ELS,2014,2,268,32760
Farm65,ELS,2014,3,39,35925
Farm66,ELS,2013,1,451,30614
Farm66,ELS,2013,2,80,42571
Farm66,ELS,2013,3,32,12026
Farm66,ELS,2014,1,251,23743
Farm66,ELS,2014,2,139,31970
Farm66,ELS,2014,3,414,65241
Farm67,ELS,2013,1,186,80346
Farm67,ELS,2013,2,158,12898
Farm67,ELS,2013,3,223,28551
Farm67,ELS,2014,1,232,34931
Farm67,ELS,2014,2,472,62771
Farm67,ELS,2014,3,349,62501
Farm68,ELS,2013,1,280,13726
Farm68,ELS,2013,2,105,52370
Farm68,ELS,2013,3,324,36898
Farm68,ELS,2014,1,326,63880
Farm68,ELS,2014,2,374,92192
Farm68,ELS,2014,3,445,33141
Farm69,ELS,2013,1,338,30759
Farm69,ELS,2013,2,348,40831
Farm69,ELS,2013,3,370,96685
Farm69,ELS,2014,1,366,98715
Farm69,ELS,2014,2,126,76902
Farm69,ELS,2014,3,266,86156
Farm70,HLS,2013,1,414,85616
Farm70,HLS,2013,2,417,50422
Farm70,HLS,2013,3,253,80572
Farm70,HLS,2014,1,463,68229
Farm70,HLS,2014,2,275,56241
Farm70,HLS,2014,3,211,34922
Farm71,HLS,2013,1,443,53815
Farm71,HLS,2013,2,315,87603
Farm71,HLS,2013,3,104,7476
Farm71,HLS,2014,1,244,27601
Farm71,HLS,2014,2,375,35409
Farm71,HLS,2014,3,280,77333
Farm72,HLS,2013,1,270,19742
Farm72,HLS,2013,2,300,93113
Farm72,HLS,2013,3,334,53666
Farm72,HLS,2014,1,185,5356
Farm72,HLS,2014,2,328,75962
Farm72,HLS,2014,3,144,7078
Farm73,HLS,2013,1,278,64279
Farm73,HLS,2013,2,43,99813
Farm73,HLS,2013,3,386,75219
Farm73,HLS,2014,1,110,54888
Farm73,HLS,2014,2,294,66649
Farm73,HLS,2014,3,322,19546
Farm74,ELS,2013,1,187,72551
Farm74,ELS,2013,2,84,70575
Farm74,ELS,2013,3,13,30562
Farm74,ELS,2014,1,452,46267
Farm74,ELS,2014,2,218,10841
Farm74,ELS,2014,3,460,90400
Farm75,ELS,2013,1,413,95929
Farm75,ELS,2013,2,389,86554
Farm75,ELS,2013,3,468,30386
Farm75,ELS,2014,1,380,9963
Farm75,ELS,2014,2,368,60213
Farm75,ELS,2014,3,311,18197
Farm76,ELS,2013,1,416,25951
Farm76,ELS,2013,2,350,45952
Farm76,ELS,2013,3,10,91729
Farm76,ELS,2014,1,309,62754
Farm76,ELS,2014,2,76,87444
Farm76,ELS,2014,3,249,11296
Farm77,HLS,2013,1,49,91378
Farm77,HLS,2013,2,447,22141
Farm77,HLS,2013,3,323,46788
Farm77,HLS,2014,1,138,85244
Farm77,HLS,2014,2,174,6965
Farm77,HLS,2014,3,392,78040
Farm78,HLS,2013,1,338,72256
Farm78,HLS,2013,2,123,12325
Farm78,HLS,2013,3,272,13849
Farm78,HLS,2014,1,129,12427
Farm78,HLS,2014,2,52,39388
Farm78,HLS,2014,3,71,10690
Farm79,HLS,2013,1,134,65637
Farm79,HLS,2013,2,272,66957
Farm79,HLS,2013,3,93,17738
Farm79,HLS,2014,1,160,8411
Farm79,HLS,2014,2,96,7558
Farm79,HLS,2014,3,383,80236
Farm80,HLS,2013,1,455,54536
Farm80,HLS,2013,2,246,26271
Farm80,HLS,2013,3,7,33350
Farm80,HLS,2014,1,137,37765
Farm80,HLS,2014,2,204,8092
Farm80,HLS,2014,3,222,81698
Farm81,ELS,2013,1,112,29851
Farm81,ELS,2013,2,362,75059
Farm81,ELS,2013,3,3,74695
Farm81,ELS,2014,1,199,75994
Farm81,ELS,2014,2,287,20475
Farm81,ELS,2014,3,240,24549
Farm82,ELS,2013,1,431,32453
Farm82,ELS,2013,2,126,53201
Farm82,ELS,2013,3,307,15226
Farm82,ELS,2014,1,118,14676
Farm82,ELS,2014,2,267,78866
Farm82,ELS,2014,3,118,13747
Farm83,HLS,2013,1,137,79039
Farm83,HLS,2013,2,98,76023
Farm83,HLS,2013,3,174,43723
Farm83,HLS,2014,1,109,88993
Farm83,HLS,2014,2,286,76529
Farm83,HLS,2014,3,472,86609
Farm84,HLS,2013,1,76,80471
Farm84,HLS,2013,2,180,82975
Farm84,HLS,2013,3,389,14924
Farm84,HLS,2014,1,368,48382
Farm84,HLS,2014,2,390,34942
Farm84,HLS,2014,3,215,96019
Farm85,HLS,2013,1,468,38170
Farm85,HLS,2013,2,307,89273
Farm85,HLS,2013,3,320,83426
Farm85,HLS,2014,1,222,32382
Farm85,HLS,2014,2,362,81534
Farm85,HLS,2014,3,266,65791
Farm86,HLS,2013,1,82,83637
Farm86,HLS,2013,2,486,86131
Farm86,HLS,2013,3,472,17460
Farm86,HLS,2014,1,60,38541
Farm86,HLS,2014,2,492,91452
Farm86,HLS,2014,3,401,59029
Farm87,HLS,2013,1,171,23746
Farm87,HLS,2013,2,286,78280
Farm87,HLS,2013,3,212,72344
Farm87,HLS,2014,1,65,44419
Farm87,HLS,2014,2,143,90205
Farm87,HLS,2014,3,117,55094
Farm88,ELS,2013,1,224,48478
Farm88,ELS,2013,2,278,99010
Farm88,ELS,2013,3,196,50073
Farm88,ELS,2014,1,253,60396
Farm88,ELS,2014,2,167,47022
Farm88,ELS,2014,3,181,25959
Farm89,ELS,2013,1,371,60236
Farm89,ELS,2013,2,496,14203
Farm89,ELS,2013,3,287,97603
Farm89,ELS,2014,1,67,48221
Farm89,ELS,2014,2,357,67109
Farm89,ELS,2014,3,496,33168
Farm90,ELS,2013,1,352,41757
Farm90,ELS,2013,2,443,95423
Farm90,ELS,2013,3,500,34319
Farm90,ELS,2014,1,434,99468
Farm90,ELS,2014,2,237,57732
Farm90,ELS,2014,3,137,44809
Farm91,HLS,2013,1,469,25229
Farm91,HLS,2013,2,331,85029
Farm91,HLS,2013,3,404,56968
Farm91,HLS,2014,1,128,60336
Farm91,HLS,2014,2,495,51726
Farm91,HLS,2014,3,348,84243
Farm92,ELS,2013,1,64,22521
Farm92,ELS,2013,2,202,62784
Farm92,ELS,2013,3,450,79087
Farm92,ELS,2014,1,267,24752
Farm92,ELS,2014,2,417,67622
Farm92,ELS,2014,3,463,10426
Farm93,HLS,2013,1,135,20961
Farm93,HLS,2013,2,342,67193
Farm93,HLS,2013,3,70,22068
Farm93,HLS,2014,1,168,14972
Farm93,HLS,2014,2,171,94788
Farm93,HLS,2014,3,79,37772
Farm94,ELS,2013,1,106,95524
Farm94,ELS,2013,2,303,12226
Farm94,ELS,2013,3,5,19193
Farm94,ELS,2014,1,120,15911
Farm94,ELS,2014,2,369,62668
Farm94,ELS,2014,3,367,30042
Farm95,ELS,2013,1,296,44799
Farm95,ELS,2013,2,379,6019
Farm95,ELS,2013,3,147,6902
Farm95,ELS,2014,1,13,48538
Farm95,ELS,2014,2,500,20272
Farm95,ELS,2014,3,127,6096
Farm96,HLS,2013,1,113,19708
Farm96,HLS,2013,2,54,72499
Farm96,HLS,2013,3,205,93050
Farm96,HLS,2014,1,179,32525
Farm96,HLS,2014,2,206,15140
Farm96,HLS,2014,3,381,46437
Farm97,ELS,2013,1,451,87328
Farm97,ELS,2013,2,48,43206
Farm97,ELS,2013,3,448,35465
Farm97,ELS,2014,1,242,23241
Farm97,ELS,2014,2,190,59053
Farm97,ELS,2014,3,120,18526
Farm98,HLS,2013,1,49,65781
Farm98,HLS,2013,2,349,99057
Farm98,HLS,2013,3,267,36793
Farm98,HLS,2014,1,83,39230
Farm98,HLS,2014,2,162,74343
Farm98,HLS,2014,3,29,78723
Farm99,HLS,2013,1,176,12886
Farm99,HLS,2013,2,276,83912
Farm99,HLS,2013,3,268,81112
Farm99,HLS,2014,1,443,84385
Farm99,HLS,2014,2,360,17658
Farm99,HLS,2014,3,40,40476
Farm100,HLS,2013,1,292,83865
Farm100,HLS,2013,2,451,16689
Farm100,HLS,2013,3,298,60685
Farm100,HLS,2014,1,43,69638
Farm100,HLS,2014,2,9,19835
Farm100,HLS,2014,3,352,52046
Farm101,ELS,2013,1,451,40471
Farm101,ELS,2013,2,350,55017
Farm101,ELS,2013,3,314,96606
Farm101,ELS,2014,1,351,84292
Farm101,ELS,2014,2,133,29507
Farm101,ELS,2014,3,243,53167
Farm102,ELS,2013,1,182,61896
Farm102,ELS,2013,2,493,62442
