Farm,Type,Year,Round,Bees,Floral
Farm56,HLS,2013,3,262,48971
Farm56,HLS,2014,1,165,52696
Farm56,HLS,2014,2,455,57270
Farm56,HLS,2014,3,363,98284
Farm57,HLS,2013,1,466,30618
Farm57,HLS,2013,2,408,89141
Farm57,HLS,2013,3,351,42610
Farm57,HLS,2014,1,246,63592
Farm57,HLS,2014,2,449,22113
Farm57,HLS,2014,3,212,38649
Farm58,ELS,2013,1,113,6740
Farm58,ELS,2013,2,378,71258
Farm58,ELS,2013,3,347,29828
Farm58,ELS,2014,1,107,22165
Farm58,ELS,2014,2,395,33854
Farm58,ELS,2014,3,444,89678
Farm59,ELS,2013,1,103,10786
Farm59,ELS,2013,2,422,45526
Farm59,ELS,2013,3,400,69556
Farm59,ELS,2014,1,120,36405
Farm59,ELS,2014,2,317,54205
Farm59,ELS,2014,3,327,56876
Farm60,HLS,2013,1,305,85150
Farm60,HLS,2013,2,16,63287
Farm60,HLS,2013,3,108,68989
Farm60,HLS,2014,1,5,14799
Farm60,HLS,2014,2,475,97585
Farm60,HLS,2014,3,221,76218
Farm61,HLS,2013,1,465,81932
Farm61,HLS,2013,2,458,15400
Farm61,HLS,2013,3,41,68832
Farm61,HLS,2014,1,332,92667
Farm61,HLS,2014,2,425,76207
Farm61,HLS,2014,3,8,29940
Farm62,HLS,2013,1,101,28776
Farm62,HLS,2013,2,386,15554
Farm62,HLS,2013,3,425,61530
Farm62,HLS,2014,1,346,32202
Farm62,HLS,2014,2,241,86938
Farm62,HLS,2014,3,467,20009
Farm63,HLS,2013,1,145,49740
Farm63,HLS,2013,2,11,9158
Farm63,HLS,2013,3,384,89012
Farm63,HLS,2014,1,102,21673
Farm63,HLS,2014,2,314,92800
Farm63,HLS,2014,3,281,34611
Farm64,ELS,2013,1,211,41002
Farm64,ELS,2013,2,69,50636
Farm64,ELS,2013,3,489,42976
Farm64,ELS,2014,1,274,58001
Farm64,ELS,2014,2,24,61596
Farm64,ELS,2014,3,494,43571
Farm65,ELS,2013,1,359,23501
Farm65,ELS,2013,2,68,62693
Farm65,ELS,2013,3,439,14053
Farm65,ELS,2014,1,485,94008
Farm65,ELS,2014,2,385,10766
Farm65,ELS,2014,3,346,49994
Farm66,ELS,2013,1,465,33540
Farm66,ELS,2013,2,397,7862
Farm66,ELS,2013,3,213,56133
Farm66,ELS,2014,1,244,85977
Farm66,ELS,2014,2,414,15778
Farm66,ELS,2014,3,346,66088
Farm67,ELS,2013,1,320,42348
Farm67,ELS,2013,2,273,88612
Farm67,ELS,2013,3,276,16656
Farm67,ELS,2014,1,395,17207
Farm67,ELS,2014,2,375,97864
Farm67,ELS,2014,3,185,94036
Farm68,HLS,2013,1,357,34146
Farm68,HLS,2013,2,405,50885
Farm68,HLS,2013,3,273,32066
Farm68,HLS,2014,1,434,34834
Farm68,HLS,2014,2,107,52217
Farm68,HLS,2014,3,287,36454
Farm69,ELS,2013,1,431,32879
Farm69,ELS,2013,2,211,36138
Farm69,ELS,2013,3,403,51924
Farm69,ELS,2014,1,253,97416
Farm69,ELS,2014,2,178,26298
Farm69,ELS,2014,3,69,64602
Farm70,ELS,2013,1,49,29081
Farm70,ELS,2013,2,76,39926
Farm70,ELS,2013,3,181,62301
Farm70,ELS,2014,1,351,93406
Farm70,ELS,2014,2,425,36391
Farm70,ELS,2014,3,274,85716
Farm71,HLS,2013,1,351,45210
Farm71,HLS,2013,2,255,15315
Farm71,HLS,2013,3,424,13659
Farm71,HLS,2014,1,436,55776
Farm71,HLS,2014,2,485,70657
Farm71,HLS,2014,3,462,99579
Farm72,HLS,2013,1,113,50282
Farm72,HLS,2013,2,193,16119
Farm72,HLS,2013,3,247,84299
Farm72,HLS,2014,1,420,75410
Farm72,HLS,2014,2,269,58794
Farm72,HLS,2014,3,216,72626
Farm73,HLS,2013,1,287,88355
Farm73,HLS,2013,2,64,31419
Farm73,HLS,2013,3,166,22564
Farm73,HLS,2014,1,222,78330
Farm73,HLS,2014,2,466,54146
Farm73,HLS,2014,3,164,92145
Farm74,ELS,2013,1,223,48877
Farm74,ELS,2013,2,56,98227
Farm74,ELS,2013,3,311,37516
Farm74,ELS,2014,1,143,33649
Farm74,ELS,2014,2,129,22663
Farm74,ELS,2014,3,438,66866
Farm75,ELS,2013,1,26,99610
Farm75,ELS,2013,2,412,96464
Farm75,ELS,2013,3,207,97137
Farm75,ELS,2014,1,108,54137
Farm75,ELS,2014,2,171,65357
Farm75,ELS,2014,3,469,14071
Farm76,ELS,2013,1,447,26912
Farm76,ELS,2013,2,311,75379
Farm76,ELS,2013,3,101,86589
Farm76,ELS,2014,1,380,99643
Farm76,ELS,2014,2,113,95591
Farm76,ELS,2014,3,271,87561
Farm77,ELS,2013,1,257,55869
Farm77,ELS,2013,2,140,45220
Farm77,ELS,2013,3,15,5116
Farm77,ELS,2014,1,89,53099
Farm77,ELS,2014,2,45,40497
Farm77,ELS,2014,3,258,73193
Farm78,HLS,2013,1,287,11841
Farm78,HLS,2013,2,264,6058
Farm78,HLS,2013,3,350,78074
Farm78,HLS,2014,1,494,9455
Farm78,HLS,2014,2,476,46577
Farm78,HLS,2014,3,492,20230
Farm79,HLS,2013,1,403,99681
Farm79,HLS,2013,2,73,69659
Farm79,HLS,2013,3,267,30150
Farm79,HLS,2014,1,281,59415
Farm79,HLS,2014,2,313,51743
Farm79,HLS,2014,3,374,62403
Farm80,ELS,2013,1,160,38288
Farm80,ELS,2013,2,244,48943
Farm80,ELS,2013,3,226,90770
Farm80,ELS,2014,1,56,36180
Farm80,ELS,2014,2,431,85276
Farm80,ELS,2014,3,335,88221
Farm81,HLS,2013,1,376,61853
Farm81,HLS,2013,2,175,87066
Farm81,HLS,2013,3,349,50348
Farm81,HLS,2014,1,83,23236
Farm81,HLS,2014,2,45,88973
Farm81,HLS,2014,3,8,92948
Farm82,HLS,2013,1,278,18089
Farm82,HLS,2013,2,417,91325
Farm82,HLS,2013,3,457,51106
Farm82,HLS,2014,1,342,27668
Farm82,HLS,2014,2,328,66643
Farm82,HLS,2014,3,31,45908
Farm83,HLS,2013,1,494,11491
Farm83,HLS,2013,2,257,67650
Farm83,HLS,2013,3,248,44174
Farm83,HLS,2014,1,119,39958
Farm83,HLS,2014,2,321,97216
Farm83,HLS,2014,3,449,46320
Farm84,ELS,2013,1,265,14785
Farm84,ELS,2013,2,171,61256
Farm84,ELS,2013,3,19,13346
Farm84,ELS,2014,1,97,40110
Farm84,ELS,2014,2,338,59852
Farm84,ELS,2014,3,39,54722
Farm85,ELS,2013,1,172,56078
Farm85,ELS,2013,2,24,46182
Farm85,ELS,2013,3,158,39849
Farm85,ELS,2014,1,58,41845
Farm85,ELS,2014,2,93,92106
Farm85,ELS,2014,3,411,99341
Farm86,HLS,2013,1,160,28669
Farm86,HLS,2013,2,113,52327
Farm86,HLS,2013,3,411,67507
Farm86,HLS,2014,1,175,47342
Farm86,HLS,2014,2,233,63929
Farm86,HLS,2014,3,441,48307
Farm87,ELS,2013,1,70,5817
Farm87,ELS,2013,2,350,48214
Farm87,ELS,2013,3,242,44700
Farm87,ELS,2014,1,27,17993
Farm87,ELS,2014,2,114,34873
Farm87,ELS,2014,3,88,24560
Farm88,HLS,2013,1,169,69456
Farm88,HLS,2013,2,254,57884
Farm88,HLS,2013,3,115,67096
Farm88,HLS,2014,1,208,18507
Farm88,HLS,2014,2,370,9556
Farm88,HLS,2014,3,207,5048
Farm89,HLS,2013,1,325,43297
Farm89,HLS,2013,2,235,99092
Farm89,HLS,2013,3,92,83248
Farm89,HLS,2014,1,425,89780
Farm89,HLS,2014,2,163,43929
Farm89,HLS,2014,3,423,99077
Farm90,HLS,2013,1,167,71911
Farm90,HLS,2013,2,10,96014
Farm90,HLS,2013,3,241,68181
Farm90,HLS,2014,1,312,14771
Farm90,HLS,2014,2,25,70633
Farm90,HLS,2014,3,76,72832
Farm91,ELS,2013,1,186,18460
Farm91,ELS,2013,2,244,12057
Farm91,ELS,2013,3,142,28068
Farm91,ELS,2014,1,26,6699
Farm91,ELS,2014,2,214,80446
Farm91,ELS,2014,3,95,61499
Farm92,HLS,2013,1,498,62634
Farm92,HLS,2013,2,254,78966
Farm92,HLS,2013,3,479,57118
Farm92,HLS,2014,1,9,50674
Farm92,HLS,2014,2,125,97640
Farm92,HLS,2014,3,255,95878
Farm93,HLS,2013,1,265,50148
Farm93,HLS,2013,2,454,58106
Farm93,HLS,2013,3,325,91103
Farm93,HLS,2014,1,180,24550
Farm93,HLS,2014,2,332,33917
Farm93,HLS,2014,3,138,26163
Farm94,HLS,2013,1,63,75335
Farm94,HLS,2013,2,289,79398
Farm94,HLS,2013,3,214,38114
Farm94,HLS,2014,1,120,15950
Farm94,HLS,2014,2,124,95957
Farm94,HLS,2014,3,289,29113
Farm95,ELS,2013,1,494,40273
Farm95,ELS,2013,2,22,39816
Farm95,ELS,2013,3,252,85878
Farm95,ELS,2014,1,218,26588
Farm95,ELS,2014,2,390,36678
Farm95,ELS,2014,3,7,63499
Farm96,ELS,2013,1,174,19380
Farm96,ELS,2013,2,32,45792
Farm96,ELS,2013,3,21,52161
Farm96,ELS,2014,1,344,28116
Farm96,ELS,2014,2,84,80148
Farm96,ELS,2014,3,114,47823
Farm97,HLS,2013,1,297,58447
Farm97,HLS,2013,2,113,97512
Farm97,HLS,2013,3,407,46887
Farm97,HLS,2014,1,191,41695
Farm97,HLS,2014,2,258,56191
Farm97,HLS,2014,3,272,17328
Farm98,HLS,2013,1,300,6545
Farm98,HLS,2013,2,348,68453
Farm98,HLS,2013,3,24,27760
Farm98,HLS,2014,1,105,88695
Farm98,HLS,2014,2,364,78580
Farm98,HLS,2014,3,55,30549
Farm99,ELS,2013,1,271,25627
Farm99,ELS,2013,2,208,6805
Farm99,ELS,2013,3,499,76784
Farm99,ELS,2014,1,272,96554
Farm99,ELS,2014,2,401,27655
Farm99,ELS,2014,3,134,83139
Farm100,ELS,2013,1,196,84916
Farm100,ELS,2013,2,369,45996
Farm100,ELS,2013,3,176,23028
Farm100,ELS,2014,1,264,26893
Farm100,ELS,2014,2,438,44634
Farm100,ELS,2014,3,165,10644
Farm101,ELS,2013,1,307,81344
Farm101,ELS,2013,2,412,18493
Farm101,ELS,2013,3,145,51550
Farm101,ELS,2014,1,126,53246
Farm101,ELS,2014,2,457,53254
Farm101,ELS,2014,3,466,42492
Farm102,HLS,2013,1,25,83658
Farm102,HLS,2013,2,50,44680
Farm102,HLS,2013,3,104,32281
Farm102,HLS,2014,1,53,94333
Farm102,HLS,2014,2,116,35015
Farm102,HLS,2014,3,87,24629
Farm103,ELS,2013,1,365,23295
Farm103,ELS,2013,2,20,32743
Farm103,ELS,2013,3,154,29748
Farm103,ELS,2014,1,201,67273
Farm103,ELS,2014,2,262,33887
Farm103,ELS,2014,3,372,35379
Farm104,ELS,2013,1,275,12669
Farm104,ELS,2013,2,28,32933
Farm104,ELS,2013,3,472,59712
Farm104,ELS,2014,1,467,87574
Farm104,ELS,2014,2,269,16233
Farm104,ELS,2014,3,495,34256
Farm105,ELS,2013,1,93,87797
Farm105,ELS,2013,2,64,98324
Farm105,ELS,2013,3,406,56525
Farm105,ELS,2014,1,167,99751
Farm105,ELS,2014,2,394,31882
Farm105,ELS,2014,3,230,77416
Farm106,ELS,2013,1,124,9275
Farm106,ELS,2013,2,216,13273
Farm106,ELS,2013,3,12,28473
Farm106,ELS,2014,1,273,68871
Farm106,ELS,2014,2,184,19122
Farm106,ELS,2014,3,270,33080
Farm107,ELS,2013,1,178,81940
Farm107,ELS,2013,2,355,46528
Farm107,ELS,2013,3,227,28491
Farm107,ELS,2014,1,97,13378
Farm107,ELS,2014,2,454,89975
Farm107,ELS,2014,3,476,81159
Farm108,HLS,2013,1,391,79828
Farm108,HLS,2013,2,195,48651
Farm108,HLS,2013,3,27,12831
Farm108,HLS,2014,1,395,57153
Farm108,HLS,2014,2,99,14655
Farm108,HLS,2014,3,244,78051
Farm109,ELS,2013,1,482,36061
Farm109,ELS,2013,2,454,27564
Farm109,ELS,2013,3,328,83656
Farm109,ELS,2014,1,408,77805
Farm109,ELS,2014,2,95,73584
Farm109,ELS,2014,3,388,38166
Farm110,ELS,2013,1,49,78856
Farm110,ELS,2013,2,39,56779
Farm110,ELS,2013,3,316,81828
Farm110,ELS,2014,1,170,26733
Farm110,ELS,2014,2,196,69718
Farm110,ELS,2014,3,321,83281
Farm111,HLS,2013,1,47,53806
Farm111,HLS,2013,2,94,94798
Farm111,HLS,2013,3,168,11566
Farm111,HLS,2014,1,139,49033
Farm111,HLS,2014,2,170,66720
Farm111,HLS,2014,3,275,47095
Farm112,HLS,2013,1,170,69386
Farm112,HLS,2013,2,332,25343
Farm112,HLS,2013,3,491,62795
Farm112,HLS,2014,1,358,81817
Farm112,HLS,2014,2,476,65953
Farm112,HLS,2014,3,122,56451
Farm113,HLS,2013,1,58,30072
Farm113,HLS,2013,2,181,9531
Farm113,HLS,2013,3,425,47439
Farm113,HLS,2014,1,23,60937
Farm113,HLS,2014,2,316,55464
Farm113,HLS,2014,3,388,45371
Farm114,ELS,2013,1,201,46156
Farm114,ELS,2013,2,327,90619
Farm114,ELS,2013,3,407,29627
Farm114,ELS,2014,1,331,69534
Farm114,ELS,2014,2,146,82474
Farm114,ELS,2014,3,297,88729
Farm115,ELS,2013,1,84,30130
Farm115,ELS,2013,2,416,74716
Farm115,ELS,2013,3,374,48270
Farm115,ELS,2014,1,496,32775
Farm115,ELS,2014,2,164,51428
Farm115,ELS,2014,3,66,86161
Farm116,HLS,2013,1,246,35464
Farm116,HLS,2013,2,331,44385
Farm116,HLS,2013,3,267,84152
Farm116,HLS,2014,1,168,9860
Farm116,HLS,2014,2,78,69381
Farm116,HLS,2014,3,431,89150
Farm117,HLS,2013,1,178,84031
Farm117,HLS,2013,2,254,75313
Farm117,HLS,2013,3,101,40942
Farm117,HLS,2014,1,336,85213
Farm117,HLS,2014,2,88,37579
Farm117,HLS,2014,3,289,75099
Farm118,HLS,2013,1,332,34571
Farm118,HLS,2013,2,311,43329
Farm118,HLS,2013,3,97,41553
Farm118,HLS,2014,1,274,60908
Farm118,HLS,2014,2,38,16172
Farm118,HLS,2014,3,134,80144
Farm119,HLS,2013,1,79,98322
Farm119,HLS,2013,2,427,57117
Farm119,HLS,2013,3,49,8217
Farm119,HLS,2014,1,279,59533
Farm119,HLS,2014,2,405,98266
Farm119,HLS,2014,3,234,75228
Farm120,HLS,2013,1,380,32233
Farm120,HLS,2013,2,218,39620
Farm120,HLS,2013,3,428,76944
Farm120,HLS,2014,1,144,5848
Farm120,HLS,2014,2,423,93737
Farm120,HLS,2014,3,249,45816
Farm121,HLS,2013,1,137,60748
Farm121,HLS,2013,2,411,50963
Farm121,HLS,2013,3,344,45130
Farm121,HLS,2014,1,9,95610
Farm121,HLS,2014,2,13,9617
Farm121,HLS,2014,3,196,7112
Farm122,ELS,2013,1,189,73824
Farm122,ELS,2013,2,379,34533
Farm122,ELS,2013,3,125,97446
Farm122,ELS,2014,1,22,35819
Farm122,ELS,2014,2,146,8485
Farm122,ELS,2014,3,192,81126
Farm123,ELS,2013,1,272,75748
Farm123,ELS,2013,2,67,24756
Farm123,ELS,2013,3,210,77842
Farm123,ELS,2014,1,142,37235
Farm123,ELS,2014,2,88,26501
Farm123,ELS,2014,3,381,49773
Farm124,ELS,2013,1,258,45092
Farm124,ELS,2013,2,439,79246
